	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
973				field 19	1.0	0.0448	shall surely die	1.0	0.0448	was in the midst	1.0	0.0448	a garden in eden in	1.0	0.0448	his nostrils the breath of life	1	0.0448
974				19 by	1.0	0.0448	surely die 18	1.0	0.0448	of the garden and	1.0	0.0448	garden in eden in the	1.0	0.0448	nostrils the breath of life and	1	0.0448
975				the sweat	1.0	0.0448	die 18 then	1.0	0.0448	the garden and the	1.0	0.0448	in eden in the east	1.0	0.0448	the breath of life and the	1	0.0448
976				sweat of	1.0	0.0448	18 then the	1.0	0.0448	garden and the tree	1.0	0.0448	eden in the east and	1.0	0.0448	breath of life and the man	1	0.0448
977				your face	1.0	0.0448	god said it	1.0	0.0448	and the tree of	1.0	0.0448	in the east and there	1.0	0.0448	of life and the man became	1	0.0448
978				face you	1.0	0.0448	said it is	1.0	0.0448	good and evil 10	1.0	0.0448	the east and there he	1.0	0.0448	life and the man became a	1	0.0448
979				eat bread	1.0	0.0448	is not good	1.0	0.0448	and evil 10 a	1.0	0.0448	east and there he put	1.0	0.0448	and the man became a living	1	0.0448
980				bread till	1.0	0.0448	not good that	1.0	0.0448	evil 10 a river	1.0	0.0448	and there he put the	1.0	0.0448	the man became a living creature	1	0.0448
981				till you	1.0	0.0448	good that the	1.0	0.0448	10 a river flowed	1.0	0.0448	there he put the man	1.0	0.0448	man became a living creature 8	1	0.0448
982				you return	1.0	0.0448	that the man	1.0	0.0448	a river flowed out	1.0	0.0448	he put the man whom	1.0	0.0448	became a living creature 8 and	1	0.0448
983				return to	1.0	0.0448	the man should	1.0	0.0448	river flowed out of	1.0	0.0448	put the man whom he	1.0	0.0448	a living creature 8 and the	1	0.0448
984				ground for	1.0	0.0448	man should be	1.0	0.0448	flowed out of eden	1.0	0.0448	the man whom he had	1.0	0.0448	living creature 8 and the lord	1	0.0448
985				were taken	1.0	0.0448	should be alone	1.0	0.0448	out of eden to	1.0	0.0448	man whom he had formed	1.0	0.0448	creature 8 and the lord god	1	0.0448
986				taken for	1.0	0.0448	be alone i	1.0	0.0448	of eden to water	1.0	0.0448	whom he had formed 9	1.0	0.0448	8 and the lord god planted	1	0.0448
987				are dust	1.0	0.0448	alone i will	1.0	0.0448	eden to water the	1.0	0.0448	he had formed 9 and	1.0	0.0448	and the lord god planted a	1	0.0448
988				dust and	1.0	0.0448	i will make	1.0	0.0448	to water the garden	1.0	0.0448	had formed 9 and out	1.0	0.0448	the lord god planted a garden	1	0.0448
989				to dust	1.0	0.0448	will make him	1.0	0.0448	water the garden and	1.0	0.0448	formed 9 and out of	1.0	0.0448	lord god planted a garden in	1	0.0448
990				shall return	1.0	0.0448	make him a	1.0	0.0448	the garden and there	1.0	0.0448	9 and out of the	1.0	0.0448	god planted a garden in eden	1	0.0448
991				return 20	1.0	0.0448	him a helper	1.0	0.0448	garden and there it	1.0	0.0448	and out of the ground	1.0	0.0448	planted a garden in eden in	1	0.0448
992				called his	1.0	0.0448	fit for m	1.0	0.0448	and there it divided	1.0	0.0448	ground the lord god made	1.0	0.0448	a garden in eden in the	1	0.0448
993				wife s	1.0	0.0448	m him 19	1.0	0.0448	there it divided and	1.0	0.0448	the lord god made to	1.0	0.0448	garden in eden in the east	1	0.0448
994				s name	1.0	0.0448	him 19 now	1.0	0.0448	it divided and became	1.0	0.0448	lord god made to spring	1.0	0.0448	in eden in the east and	1	0.0448
995				name eve	1.0	0.0448	19 now out	1.0	0.0448	divided and became four	1.0	0.0448	god made to spring up	1.0	0.0448	eden in the east and there	1	0.0448
996				eve because	1.0	0.0448	god had formed	1.0	0.0448	and became four rivers	1.0	0.0448	made to spring up every	1.0	0.0448	in the east and there he	1	0.0448
997				the mother	1.0	0.0448	had formed n	1.0	0.0448	became four rivers 11	1.0	0.0448	to spring up every tree	1.0	0.0448	the east and there he put	1	0.0448
998				mother of	1.0	0.0448	formed n every	1.0	0.0448	four rivers 11 the	1.0	0.0448	spring up every tree that	1.0	0.0448	east and there he put the	1	0.0448
999				all living	1.0	0.0448	n every beast	1.0	0.0448	rivers 11 the name	1.0	0.0448	up every tree that is	1.0	0.0448	and there he put the man	1	0.0448
1000				living x	1.0	0.0448	the field and	1.0	0.0448	11 the name of	1.0	0.0448	every tree that is pleasant	1.0	0.0448	there he put the man whom	1	0.0448
1001				x 21	1.0	0.0448	field and every	1.0	0.0448	name of the first	1.0	0.0448	tree that is pleasant to	1.0	0.0448	he put the man whom he	1	0.0448
1002				21 and	1.0	0.0448	and every bird	1.0	0.0448	of the first is	1.0	0.0448	that is pleasant to the	1.0	0.0448	put the man whom he had	1	0.0448
1003				made for	1.0	0.0448	heavens and brought	1.0	0.0448	the first is the	1.0	0.0448	is pleasant to the sight	1.0	0.0448	the man whom he had formed	1	0.0448
1004				adam and	1.0	0.0448	and brought them	1.0	0.0448	first is the pishon	1.0	0.0448	pleasant to the sight and	1.0	0.0448	man whom he had formed 9	1	0.0448
1005				wife garments	1.0	0.0448	brought them to	1.0	0.0448	is the pishon it	1.0	0.0448	to the sight and good	1.0	0.0448	whom he had formed 9 and	1	0.0448
1006				garments of	1.0	0.0448	the man to	1.0	0.0448	the pishon it is	1.0	0.0448	the sight and good for	1.0	0.0448	he had formed 9 and out	1	0.0448
1007				of skins	1.0	0.0448	man to see	1.0	0.0448	pishon it is the	1.0	0.0448	sight and good for food	1.0	0.0448	had formed 9 and out of	1	0.0448
1008				skins and	1.0	0.0448	to see what	1.0	0.0448	whole land of havilah	1.0	0.0448	and good for food the	1.0	0.0448	formed 9 and out of the	1	0.0448
1009				and clothed	1.0	0.0448	see what he	1.0	0.0448	land of havilah where	1.0	0.0448	good for food the tree	1.0	0.0448	9 and out of the ground	1	0.0448
1010				clothed them	1.0	0.0448	he would call	1.0	0.0448	of havilah where there	1.0	0.0448	for food the tree of	1.0	0.0448	and out of the ground the	1	0.0448
1011				them 22	1.0	0.0448	would call them	1.0	0.0448	havilah where there is	1.0	0.0448	food the tree of life	1.0	0.0448	the ground the lord god made	1	0.0448
1012				22 then	1.0	0.0448	call them and	1.0	0.0448	where there is gold	1.0	0.0448	the tree of life was	1.0	0.0448	ground the lord god made to	1	0.0448
1013				behold the	1.0	0.0448	them and whatever	1.0	0.0448	there is gold 12	1.0	0.0448	tree of life was in	1.0	0.0448	the lord god made to spring	1	0.0448
1014				man has	1.0	0.0448	and whatever the	1.0	0.0448	is gold 12 and	1.0	0.0448	of life was in the	1.0	0.0448	lord god made to spring up	1	0.0448
1015				has become	1.0	0.0448	whatever the man	1.0	0.0448	gold 12 and the	1.0	0.0448	life was in the midst	1.0	0.0448	god made to spring up every	1	0.0448
1016				become like	1.0	0.0448	man called every	1.0	0.0448	12 and the gold	1.0	0.0448	was in the midst of	1.0	0.0448	made to spring up every tree	1	0.0448
1017				like one	1.0	0.0448	called every living	1.0	0.0448	and the gold of	1.0	0.0448	midst of the garden and	1.0	0.0448	to spring up every tree that	1	0.0448
1018				of us	1.0	0.0448	creature that was	1.0	0.0448	the gold of that	1.0	0.0448	of the garden and the	1.0	0.0448	spring up every tree that is	1	0.0448
1019				us in	1.0	0.0448	was its name	1.0	0.0448	gold of that land	1.0	0.0448	the garden and the tree	1.0	0.0448	up every tree that is pleasant	1	0.0448
1020				in knowing	1.0	0.0448	its name 20	1.0	0.0448	of that land is	1.0	0.0448	garden and the tree of	1.0	0.0448	every tree that is pleasant to	1	0.0448
1021				evil now	1.0	0.0448	name 20 the	1.0	0.0448	that land is good	1.0	0.0448	and the tree of the	1.0	0.0448	tree that is pleasant to the	1	0.0448
1022				now lest	1.0	0.0448	the man gave	1.0	0.0448	land is good bdellium	1.0	0.0448	of good and evil 10	1.0	0.0448	that is pleasant to the sight	1	0.0448
1023				lest he	1.0	0.0448	man gave names	1.0	0.0448	is good bdellium and	1.0	0.0448	good and evil 10 a	1.0	0.0448	is pleasant to the sight and	1	0.0448
1024				he reach	1.0	0.0448	gave names to	1.0	0.0448	good bdellium and onyx	1.0	0.0448	and evil 10 a river	1.0	0.0448	pleasant to the sight and good	1	0.0448
1025				reach out	1.0	0.0448	names to all	1.0	0.0448	bdellium and onyx stone	1.0	0.0448	evil 10 a river flowed	1.0	0.0448	to the sight and good for	1	0.0448
1026				his hand	1.0	0.0448	to all livestock	1.0	0.0448	and onyx stone are	1.0	0.0448	10 a river flowed out	1.0	0.0448	the sight and good for food	1	0.0448
1027				hand and	1.0	0.0448	livestock and to	1.0	0.0448	onyx stone are there	1.0	0.0448	a river flowed out of	1.0	0.0448	sight and good for food the	1	0.0448
1028				and take	1.0	0.0448	to the birds	1.0	0.0448	stone are there 13	1.0	0.0448	river flowed out of eden	1.0	0.0448	and good for food the tree	1	0.0448
1029				take also	1.0	0.0448	the field but	1.0	0.0448	are there 13 the	1.0	0.0448	flowed out of eden to	1.0	0.0448	good for food the tree of	1	0.0448
1030				also of	1.0	0.0448	field but for	1.0	0.0448	there 13 the name	1.0	0.0448	out of eden to water	1.0	0.0448	for food the tree of life	1	0.0448
1031				and eat	1.0	0.0448	but for adam	1.0	0.0448	13 the name of	1.0	0.0448	of eden to water the	1.0	0.0448	food the tree of life was	1	0.0448
1032				eat and	1.0	0.0448	for adam o	1.0	0.0448	name of the second	1.0	0.0448	eden to water the garden	1.0	0.0448	the tree of life was in	1	0.0448
1033				and live	1.0	0.0448	adam o there	1.0	0.0448	of the second river	1.0	0.0448	to water the garden and	1.0	0.0448	tree of life was in the	1	0.0448
1034				live forever	1.0	0.0448	was not found	1.0	0.0448	the second river is	1.0	0.0448	water the garden and there	1.0	0.0448	of life was in the midst	1	0.0448
1035				forever 23	1.0	0.0448	not found a	1.0	0.0448	second river is the	1.0	0.0448	the garden and there it	1.0	0.0448	life was in the midst of	1	0.0448
1036				23 therefore	1.0	0.0448	found a helper	1.0	0.0448	river is the gihon	1.0	0.0448	garden and there it divided	1.0	0.0448	was in the midst of the	1	0.0448
1037				therefore the	1.0	0.0448	fit for him	1.0	0.0448	is the gihon it	1.0	0.0448	and there it divided and	1.0	0.0448	the midst of the garden and	1	0.0448
1038				god sent	1.0	0.0448	for him 21	1.0	0.0448	the gihon it is	1.0	0.0448	there it divided and became	1.0	0.0448	midst of the garden and the	1	0.0448
1039				sent him	1.0	0.0448	him 21 so	1.0	0.0448	gihon it is the	1.0	0.0448	it divided and became four	1.0	0.0448	of the garden and the tree	1	0.0448
1040				ground from	1.0	0.0448	21 so the	1.0	0.0448	whole land of cush	1.0	0.0448	divided and became four rivers	1.0	0.0448	the garden and the tree of	1	0.0448
1041				taken 24	1.0	0.0448	so the lord	1.0	0.0448	land of cush 14	1.0	0.0448	and became four rivers 11	1.0	0.0448	garden and the tree of the	1	0.0448
1042				24 he	1.0	0.0448	lord god caused	1.0	0.0448	of cush 14 and	1.0	0.0448	became four rivers 11 the	1.0	0.0448	and the tree of the knowledge	1	0.0448
1043				he drove	1.0	0.0448	god caused a	1.0	0.0448	cush 14 and the	1.0	0.0448	four rivers 11 the name	1.0	0.0448	knowledge of good and evil 10	1	0.0448
1044				drove out	1.0	0.0448	caused a deep	1.0	0.0448	14 and the name	1.0	0.0448	rivers 11 the name of	1.0	0.0448	of good and evil 10 a	1	0.0448
1045				eden he	1.0	0.0448	a deep sleep	1.0	0.0448	and the name of	1.0	0.0448	11 the name of the	1.0	0.0448	good and evil 10 a river	1	0.0448
1046				he placed	1.0	0.0448	deep sleep to	1.0	0.0448	name of the third	1.0	0.0448	the name of the first	1.0	0.0448	and evil 10 a river flowed	1	0.0448
1047				placed the	1.0	0.0448	sleep to fall	1.0	0.0448	of the third river	1.0	0.0448	name of the first is	1.0	0.0448	evil 10 a river flowed out	1	0.0448
1048				the cherubim	1.0	0.0448	to fall upon	1.0	0.0448	the third river is	1.0	0.0448	of the first is the	1.0	0.0448	10 a river flowed out of	1	0.0448
1049				cherubim and	1.0	0.0448	fall upon the	1.0	0.0448	third river is the	1.0	0.0448	the first is the pishon	1.0	0.0448	a river flowed out of eden	1	0.0448
1050				a flaming	1.0	0.0448	upon the man	1.0	0.0448	river is the tigris	1.0	0.0448	first is the pishon it	1.0	0.0448	river flowed out of eden to	1	0.0448
1051				flaming sword	1.0	0.0448	man and while	1.0	0.0448	is the tigris which	1.0	0.0448	is the pishon it is	1.0	0.0448	flowed out of eden to water	1	0.0448
1052				sword that	1.0	0.0448	while he slept	1.0	0.0448	the tigris which flows	1.0	0.0448	the pishon it is the	1.0	0.0448	out of eden to water the	1	0.0448
1053				that turned	1.0	0.0448	he slept took	1.0	0.0448	tigris which flows east	1.0	0.0448	pishon it is the one	1.0	0.0448	of eden to water the garden	1	0.0448
1054				turned every	1.0	0.0448	slept took one	1.0	0.0448	which flows east of	1.0	0.0448	the whole land of havilah	1.0	0.0448	eden to water the garden and	1	0.0448
1055				every way	1.0	0.0448	took one of	1.0	0.0448	flows east of assyria	1.0	0.0448	whole land of havilah where	1.0	0.0448	to water the garden and there	1	0.0448
1056				to guard	1.0	0.0448	one of his	1.0	0.0448	east of assyria and	1.0	0.0448	land of havilah where there	1.0	0.0448	water the garden and there it	1	0.0448
1057				guard the	1.0	0.0448	of his ribs	1.0	0.0448	of assyria and the	1.0	0.0448	of havilah where there is	1.0	0.0448	the garden and there it divided	1	0.0448
1058				the way	1.0	0.0448	his ribs and	1.0	0.0448	assyria and the fourth	1.0	0.0448	havilah where there is gold	1.0	0.0448	garden and there it divided and	1	0.0448
1059							ribs and closed	1.0	0.0448	and the fourth river	1.0	0.0448	where there is gold 12	1.0	0.0448	and there it divided and became	1	0.0448
1060							and closed up	1.0	0.0448	the fourth river is	1.0	0.0448	there is gold 12 and	1.0	0.0448	there it divided and became four	1	0.0448
1061							closed up its	1.0	0.0448	fourth river is the	1.0	0.0448	is gold 12 and the	1.0	0.0448	it divided and became four rivers	1	0.0448
1062							up its place	1.0	0.0448	river is the euphrates	1.0	0.0448	gold 12 and the gold	1.0	0.0448	divided and became four rivers 11	1	0.0448
1063							its place with	1.0	0.0448	is the euphrates 15	1.0	0.0448	12 and the gold of	1.0	0.0448	and became four rivers 11 the	1	0.0448
1064							place with flesh	1.0	0.0448	the euphrates 15 the	1.0	0.0448	and the gold of that	1.0	0.0448	became four rivers 11 the name	1	0.0448
1065							with flesh 22	1.0	0.0448	euphrates 15 the lord	1.0	0.0448	the gold of that land	1.0	0.0448	four rivers 11 the name of	1	0.0448
1066							flesh 22 and	1.0	0.0448	15 the lord god	1.0	0.0448	gold of that land is	1.0	0.0448	rivers 11 the name of the	1	0.0448
1067							22 and the	1.0	0.0448	the lord god took	1.0	0.0448	of that land is good	1.0	0.0448	11 the name of the first	1	0.0448
1068							and the rib	1.0	0.0448	lord god took the	1.0	0.0448	that land is good bdellium	1.0	0.0448	the name of the first is	1	0.0448
1069							the rib that	1.0	0.0448	god took the man	1.0	0.0448	land is good bdellium and	1.0	0.0448	name of the first is the	1	0.0448
1070							rib that the	1.0	0.0448	took the man and	1.0	0.0448	is good bdellium and onyx	1.0	0.0448	of the first is the pishon	1	0.0448
1071							god had taken	1.0	0.0448	the man and put	1.0	0.0448	good bdellium and onyx stone	1.0	0.0448	the first is the pishon it	1	0.0448
1072							had taken from	1.0	0.0448	man and put him	1.0	0.0448	bdellium and onyx stone are	1.0	0.0448	first is the pishon it is	1	0.0448
1073							taken from the	1.0	0.0448	and put him in	1.0	0.0448	and onyx stone are there	1.0	0.0448	is the pishon it is the	1	0.0448
1074							from the man	1.0	0.0448	put him in the	1.0	0.0448	onyx stone are there 13	1.0	0.0448	the pishon it is the one	1	0.0448
1075							the man he	1.0	0.0448	him in the garden	1.0	0.0448	stone are there 13 the	1.0	0.0448	pishon it is the one that	1	0.0448
1076							man he made	1.0	0.0448	in the garden of	1.0	0.0448	are there 13 the name	1.0	0.0448	around the whole land of havilah	1	0.0448
1077							he made p	1.0	0.0448	eden to work it	1.0	0.0448	there 13 the name of	1.0	0.0448	the whole land of havilah where	1	0.0448
1078							made p into	1.0	0.0448	to work it and	1.0	0.0448	13 the name of the	1.0	0.0448	whole land of havilah where there	1	0.0448
1079							p into a	1.0	0.0448	work it and keep	1.0	0.0448	the name of the second	1.0	0.0448	land of havilah where there is	1	0.0448
1080							into a woman	1.0	0.0448	it and keep it	1.0	0.0448	name of the second river	1.0	0.0448	of havilah where there is gold	1	0.0448
1081							a woman and	1.0	0.0448	and keep it 16	1.0	0.0448	of the second river is	1.0	0.0448	havilah where there is gold 12	1	0.0448
1082							woman and brought	1.0	0.0448	keep it 16 and	1.0	0.0448	the second river is the	1.0	0.0448	where there is gold 12 and	1	0.0448
1083							and brought her	1.0	0.0448	it 16 and the	1.0	0.0448	second river is the gihon	1.0	0.0448	there is gold 12 and the	1	0.0448
1084							brought her to	1.0	0.0448	16 and the lord	1.0	0.0448	river is the gihon it	1.0	0.0448	is gold 12 and the gold	1	0.0448
1085							the man 23	1.0	0.0448	the lord god commanded	1.0	0.0448	is the gihon it is	1.0	0.0448	gold 12 and the gold of	1	0.0448
1086							man 23 then	1.0	0.0448	lord god commanded the	1.0	0.0448	the gihon it is the	1.0	0.0448	12 and the gold of that	1	0.0448
1087							23 then the	1.0	0.0448	god commanded the man	1.0	0.0448	gihon it is the one	1.0	0.0448	and the gold of that land	1	0.0448
1088							then the man	1.0	0.0448	commanded the man saying	1.0	0.0448	the whole land of cush	1.0	0.0448	the gold of that land is	1	0.0448
1089							man said this	1.0	0.0448	the man saying you	1.0	0.0448	whole land of cush 14	1.0	0.0448	gold of that land is good	1	0.0448
1090							said this at	1.0	0.0448	man saying you may	1.0	0.0448	land of cush 14 and	1.0	0.0448	of that land is good bdellium	1	0.0448
1091							this at last	1.0	0.0448	saying you may surely	1.0	0.0448	of cush 14 and the	1.0	0.0448	that land is good bdellium and	1	0.0448
