	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
6215							last day meanwhile	1.0	0.009	remember your parents or	1.0	0.009	and fight them until there	1.0	0.009	part of other people s wealth	1	0.009
6216							day meanwhile their	1.0	0.009	your parents or even	1.0	0.009	fight them until there is	1.0	0.009	of other people s wealth illicitly	1	0.009
6217							meanwhile their husbands	1.0	0.009	parents or even more	1.0	0.009	until there is no oppression	1.0	0.009	other people s wealth illicitly while	1	0.009
6218							their husbands have	1.0	0.009	or even more among	1.0	0.009	there is no oppression and	1.0	0.009	people s wealth illicitly while you	1	0.009
6219							husbands have the	1.0	0.009	even more among the	1.0	0.009	is no oppression and worship	1.0	0.009	s wealth illicitly while you know	1	0.009
6220							have the better	1.0	0.009	more among the people	1.0	0.009	no oppression and worship becomes	1.0	0.009	wealth illicitly while you know 189	1	0.009
6221							the better right	1.0	0.009	lord give us in	1.0	0.009	oppression and worship becomes devoted	1.0	0.009	illicitly while you know 189 they	1	0.009
6222							better right to	1.0	0.009	give us in this	1.0	0.009	and worship becomes devoted to	1.0	0.009	while you know 189 they ask	1	0.009
6223							right to take	1.0	0.009	us in this world	1.0	0.009	worship becomes devoted to god	1.0	0.009	you know 189 they ask you	1	0.009
6224							to take them	1.0	0.009	in this world yet	1.0	0.009	becomes devoted to god alone	1.0	0.009	know 189 they ask you about	1	0.009
6225							take them back	1.0	0.009	this world yet he	1.0	0.009	devoted to god alone but	1.0	0.009	189 they ask you about the	1	0.009
6226							them back if	1.0	0.009	world yet he has	1.0	0.009	to god alone but if	1.0	0.009	they ask you about the crescents	1	0.009
6227							back if they	1.0	0.009	yet he has no	1.0	0.009	god alone but if they	1.0	0.009	ask you about the crescents say	1	0.009
6228							if they desire	1.0	0.009	he has no share	1.0	0.009	alone but if they cease	1.0	0.009	you about the crescents say they	1	0.009
6229							they desire reconciliation	1.0	0.009	has no share in	1.0	0.009	if they cease then let	1.0	0.009	about the crescents say they are	1	0.009
6230							desire reconciliation and	1.0	0.009	in the hereafter 201	1.0	0.009	they cease then let there	1.0	0.009	the crescents say they are timetables	1	0.009
6231							reconciliation and women	1.0	0.009	the hereafter 201 and	1.0	0.009	cease then let there be	1.0	0.009	crescents say they are timetables for	1	0.009
6232							and women have	1.0	0.009	hereafter 201 and among	1.0	0.009	then let there be no	1.0	0.009	say they are timetables for people	1	0.009
6233							women have rights	1.0	0.009	201 and among them	1.0	0.009	let there be no hostility	1.0	0.009	they are timetables for people and	1	0.009
6234							have rights similar	1.0	0.009	and among them is	1.0	0.009	there be no hostility except	1.0	0.009	are timetables for people and for	1	0.009
6235							rights similar to	1.0	0.009	among them is he	1.0	0.009	be no hostility except against	1.0	0.009	timetables for people and for the	1	0.009
6236							similar to their	1.0	0.009	lord give us goodness	1.0	0.009	no hostility except against the	1.0	0.009	for people and for the hajj	1	0.009
6237							to their obligations	1.0	0.009	give us goodness in	1.0	0.009	hostility except against the oppressors	1.0	0.009	people and for the hajj it	1	0.009
6238							their obligations according	1.0	0.009	us goodness in this	1.0	0.009	except against the oppressors 194	1.0	0.009	and for the hajj it is	1	0.009
6239							obligations according to	1.0	0.009	goodness in this world	1.0	0.009	against the oppressors 194 the	1.0	0.009	for the hajj it is not	1	0.009
6240							according to what	1.0	0.009	this world and goodness	1.0	0.009	the oppressors 194 the sacred	1.0	0.009	the hajj it is not virtuous	1	0.009
6241							what is fair	1.0	0.009	world and goodness in	1.0	0.009	oppressors 194 the sacred month	1.0	0.009	hajj it is not virtuous that	1	0.009
6242							is fair but	1.0	0.009	and goodness in the	1.0	0.009	194 the sacred month for	1.0	0.009	it is not virtuous that you	1	0.009
6243							fair but men	1.0	0.009	goodness in the hereafter	1.0	0.009	the sacred month for the	1.0	0.009	is not virtuous that you approach	1	0.009
6244							but men have	1.0	0.009	in the hereafter and	1.0	0.009	sacred month for the sacred	1.0	0.009	not virtuous that you approach homes	1	0.009
6245							men have a	1.0	0.009	the hereafter and protect	1.0	0.009	month for the sacred month	1.0	0.009	virtuous that you approach homes from	1	0.009
6246							have a degree	1.0	0.009	hereafter and protect us	1.0	0.009	for the sacred month and	1.0	0.009	that you approach homes from their	1	0.009
6247							a degree over	1.0	0.009	and protect us from	1.0	0.009	the sacred month and sacrilege	1.0	0.009	you approach homes from their backs	1	0.009
6248							degree over them	1.0	0.009	protect us from the	1.0	0.009	sacred month and sacrilege calls	1.0	0.009	approach homes from their backs but	1	0.009
6249							over them god	1.0	0.009	us from the torment	1.0	0.009	month and sacrilege calls for	1.0	0.009	homes from their backs but virtue	1	0.009
6250							and wise 229	1.0	0.009	from the torment of	1.0	0.009	and sacrilege calls for retaliation	1.0	0.009	from their backs but virtue is	1	0.009
6251							wise 229 divorce	1.0	0.009	the torment of the	1.0	0.009	sacrilege calls for retaliation whoever	1.0	0.009	their backs but virtue is to	1	0.009
6252							229 divorce is	1.0	0.009	torment of the fire	1.0	0.009	calls for retaliation whoever commits	1.0	0.009	backs but virtue is to be	1	0.009
6253							divorce is allowed	1.0	0.009	of the fire 202	1.0	0.009	for retaliation whoever commits aggression	1.0	0.009	but virtue is to be pious	1	0.009
6254							is allowed twice	1.0	0.009	the fire 202 these	1.0	0.009	retaliation whoever commits aggression against	1.0	0.009	virtue is to be pious so	1	0.009
6255							allowed twice then	1.0	0.009	fire 202 these will	1.0	0.009	whoever commits aggression against you	1.0	0.009	is to be pious so approach	1	0.009
6256							twice then either	1.0	0.009	202 these will have	1.0	0.009	commits aggression against you retaliate	1.0	0.009	to be pious so approach homes	1	0.009
6257							then either honorable	1.0	0.009	will have a share	1.0	0.009	aggression against you retaliate against	1.0	0.009	be pious so approach homes from	1	0.009
6258							either honorable retention	1.0	0.009	have a share of	1.0	0.009	against you retaliate against him	1.0	0.009	pious so approach homes from their	1	0.009
6259							honorable retention or	1.0	0.009	a share of what	1.0	0.009	you retaliate against him in	1.0	0.009	so approach homes from their doors	1	0.009
6260							retention or setting	1.0	0.009	share of what they	1.0	0.009	retaliate against him in the	1.0	0.009	approach homes from their doors and	1	0.009
6261							or setting free	1.0	0.009	they have earned god	1.0	0.009	him in the same measure	1.0	0.009	homes from their doors and observe	1	0.009
6262							setting free kindly	1.0	0.009	have earned god is	1.0	0.009	in the same measure as	1.0	0.009	from their doors and observe god	1	0.009
6263							free kindly it	1.0	0.009	earned god is swift	1.0	0.009	the same measure as he	1.0	0.009	their doors and observe god that	1	0.009
6264							kindly it is	1.0	0.009	god is swift in	1.0	0.009	same measure as he has	1.0	0.009	doors and observe god that you	1	0.009
6265							lawful for you	1.0	0.009	is swift in reckoning	1.0	0.009	measure as he has committed	1.0	0.009	and observe god that you may	1	0.009
6266							you to take	1.0	0.009	swift in reckoning 203	1.0	0.009	as he has committed against	1.0	0.009	observe god that you may succeed	1	0.009
6267							to take back	1.0	0.009	in reckoning 203 and	1.0	0.009	he has committed against you	1.0	0.009	god that you may succeed 190	1	0.009
6268							take back anything	1.0	0.009	reckoning 203 and remember	1.0	0.009	has committed against you and	1.0	0.009	that you may succeed 190 and	1	0.009
6269							back anything you	1.0	0.009	203 and remember god	1.0	0.009	committed against you and be	1.0	0.009	you may succeed 190 and fight	1	0.009
6270							anything you have	1.0	0.009	and remember god during	1.0	0.009	against you and be conscious	1.0	0.009	may succeed 190 and fight in	1	0.009
6271							you have given	1.0	0.009	remember god during the	1.0	0.009	you and be conscious of	1.0	0.009	succeed 190 and fight in the	1	0.009
6272							given them unless	1.0	0.009	god during the designated	1.0	0.009	and be conscious of god	1.0	0.009	190 and fight in the cause	1	0.009
6273							them unless they	1.0	0.009	during the designated days	1.0	0.009	be conscious of god and	1.0	0.009	and fight in the cause of	1	0.009
6274							unless they fear	1.0	0.009	the designated days but	1.0	0.009	know that god is with	1.0	0.009	in the cause of god those	1	0.009
6275							they fear that	1.0	0.009	designated days but whoever	1.0	0.009	that god is with the	1.0	0.009	the cause of god those who	1	0.009
6276							s limits if	1.0	0.009	days but whoever hurries	1.0	0.009	god is with the righteous	1.0	0.009	cause of god those who fight	1	0.009
6277							limits if you	1.0	0.009	but whoever hurries on	1.0	0.009	is with the righteous 195	1.0	0.009	of god those who fight you	1	0.009
6278							if you fear	1.0	0.009	whoever hurries on in	1.0	0.009	with the righteous 195 and	1.0	0.009	god those who fight you but	1	0.009
6279							you fear that	1.0	0.009	hurries on in two	1.0	0.009	the righteous 195 and spend	1.0	0.009	those who fight you but do	1	0.009
6280							s limits then	1.0	0.009	on in two days	1.0	0.009	righteous 195 and spend in	1.0	0.009	who fight you but do not	1	0.009
6281							limits then there	1.0	0.009	in two days commits	1.0	0.009	195 and spend in the	1.0	0.009	fight you but do not commit	1	0.009
6282							if she sacrifices	1.0	0.009	two days commits no	1.0	0.009	and spend in the cause	1.0	0.009	you but do not commit aggression	1	0.009
6283							she sacrifices something	1.0	0.009	days commits no wrong	1.0	0.009	spend in the cause of	1.0	0.009	but do not commit aggression god	1	0.009
6284							sacrifices something for	1.0	0.009	commits no wrong and	1.0	0.009	cause of god and do	1.0	0.009	do not commit aggression god does	1	0.009
6285							something for her	1.0	0.009	no wrong and whoever	1.0	0.009	of god and do not	1.0	0.009	not commit aggression god does not	1	0.009
6286							for her release	1.0	0.009	wrong and whoever stays	1.0	0.009	god and do not throw	1.0	0.009	commit aggression god does not love	1	0.009
6287							her release these	1.0	0.009	and whoever stays on	1.0	0.009	and do not throw yourselves	1.0	0.009	aggression god does not love the	1	0.009
6288							release these are	1.0	0.009	whoever stays on commits	1.0	0.009	do not throw yourselves with	1.0	0.009	god does not love the aggressors	1	0.009
6289							s limits so	1.0	0.009	stays on commits no	1.0	0.009	not throw yourselves with your	1.0	0.009	does not love the aggressors 191	1	0.009
6290							limits so do	1.0	0.009	on commits no wrong	1.0	0.009	throw yourselves with your own	1.0	0.009	not love the aggressors 191 and	1	0.009
6291							do not transgress	1.0	0.009	commits no wrong provided	1.0	0.009	yourselves with your own hands	1.0	0.009	love the aggressors 191 and kill	1	0.009
6292							not transgress them	1.0	0.009	no wrong provided he	1.0	0.009	with your own hands into	1.0	0.009	the aggressors 191 and kill them	1	0.009
6293							transgress them those	1.0	0.009	wrong provided he maintains	1.0	0.009	your own hands into ruin	1.0	0.009	aggressors 191 and kill them wherever	1	0.009
6294							those who transgress	1.0	0.009	provided he maintains righteousness	1.0	0.009	own hands into ruin and	1.0	0.009	191 and kill them wherever you	1	0.009
6295							who transgress god	1.0	0.009	he maintains righteousness and	1.0	0.009	hands into ruin and be	1.0	0.009	and kill them wherever you overtake	1	0.009
6296							transgress god s	1.0	0.009	maintains righteousness and obey	1.0	0.009	into ruin and be charitable	1.0	0.009	kill them wherever you overtake them	1	0.009
6297							s limits are	1.0	0.009	righteousness and obey god	1.0	0.009	ruin and be charitable god	1.0	0.009	them wherever you overtake them and	1	0.009
6298							limits are the	1.0	0.009	and obey god and	1.0	0.009	and be charitable god loves	1.0	0.009	wherever you overtake them and expel	1	0.009
6299							are the unjust	1.0	0.009	obey god and know	1.0	0.009	be charitable god loves the	1.0	0.009	you overtake them and expel them	1	0.009
6300							the unjust 230	1.0	0.009	and know that to	1.0	0.009	charitable god loves the charitable	1.0	0.009	overtake them and expel them from	1	0.009
6301							unjust 230 if	1.0	0.009	know that to him	1.0	0.009	god loves the charitable 196	1.0	0.009	them and expel them from where	1	0.009
6302							230 if he	1.0	0.009	you will be gathered	1.0	0.009	loves the charitable 196 and	1.0	0.009	and expel them from where they	1	0.009
6303							if he divorces	1.0	0.009	will be gathered 204	1.0	0.009	the charitable 196 and carry	1.0	0.009	expel them from where they had	1	0.009
6304							he divorces her	1.0	0.009	be gathered 204 among	1.0	0.009	charitable 196 and carry out	1.0	0.009	them from where they had expelled	1	0.009
6305							divorces her she	1.0	0.009	gathered 204 among the	1.0	0.009	196 and carry out the	1.0	0.009	from where they had expelled you	1	0.009
6306							her she shall	1.0	0.009	204 among the people	1.0	0.009	and carry out the hajj	1.0	0.009	where they had expelled you oppression	1	0.009
6307							she shall not	1.0	0.009	people is he whose	1.0	0.009	carry out the hajj and	1.0	0.009	they had expelled you oppression is	1	0.009
6308							shall not be	1.0	0.009	is he whose speech	1.0	0.009	out the hajj and the	1.0	0.009	had expelled you oppression is more	1	0.009
