	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
6518				vine until	1.0	0.0064	said from childhood	1.0	0.0064	loaves for the five	1.0	0.0064	and having blessed them he	1.0	0.0064	people with bread here in this	1	0.0064
6519				drink it	1.0	0.0064	from childhood 22	1.0	0.0064	for the five thousand	1.0	0.0064	having blessed them he said	1.0	0.0064	with bread here in this desolate	1	0.0064
6520				it new	1.0	0.0064	childhood 22 and	1.0	0.0064	the five thousand how	1.0	0.0064	blessed them he said that	1.0	0.0064	bread here in this desolate place	1	0.0064
6521				new in	1.0	0.0064	22 and it	1.0	0.0064	five thousand how many	1.0	0.0064	them he said that these	1.0	0.0064	here in this desolate place 5	1	0.0064
6522				god jesus	1.0	0.0064	it has often	1.0	0.0064	you take up they	1.0	0.0064	he said that these also	1.0	0.0064	in this desolate place 5 and	1	0.0064
6523				foretells peter	1.0	0.0064	has often cast	1.0	0.0064	take up they said	1.0	0.0064	said that these also should	1.0	0.0064	this desolate place 5 and he	1	0.0064
6524				peter s	1.0	0.0064	often cast him	1.0	0.0064	up they said to	1.0	0.0064	that these also should be	1.0	0.0064	desolate place 5 and he asked	1	0.0064
6525				s denial	1.0	0.0064	cast him into	1.0	0.0064	said to him twelve	1.0	0.0064	these also should be set	1.0	0.0064	place 5 and he asked them	1	0.0064
6526				denial 26	1.0	0.0064	him into fire	1.0	0.0064	to him twelve 20	1.0	0.0064	also should be set before	1.0	0.0064	5 and he asked them how	1	0.0064
6527				had sung	1.0	0.0064	into fire and	1.0	0.0064	him twelve 20 and	1.0	0.0064	should be set before them	1.0	0.0064	and he asked them how many	1	0.0064
6528				sung a	1.0	0.0064	fire and into	1.0	0.0064	twelve 20 and the	1.0	0.0064	be set before them 8	1.0	0.0064	he asked them how many loaves	1	0.0064
6529				a hymn	1.0	0.0064	and into water	1.0	0.0064	20 and the seven	1.0	0.0064	set before them 8 and	1.0	0.0064	asked them how many loaves do	1	0.0064
6530				hymn they	1.0	0.0064	into water to	1.0	0.0064	and the seven for	1.0	0.0064	before them 8 and they	1.0	0.0064	many loaves do you have they	1	0.0064
6531				olives 27	1.0	0.0064	water to destroy	1.0	0.0064	the seven for the	1.0	0.0064	them 8 and they ate	1.0	0.0064	loaves do you have they said	1	0.0064
6532				away for	1.0	0.0064	destroy him but	1.0	0.0064	seven for the four	1.0	0.0064	8 and they ate and	1.0	0.0064	do you have they said seven	1	0.0064
6533				written i	1.0	0.0064	can do anything	1.0	0.0064	for the four thousand	1.0	0.0064	and they ate and were	1.0	0.0064	you have they said seven 6	1	0.0064
6534				will strike	1.0	0.0064	do anything have	1.0	0.0064	the four thousand how	1.0	0.0064	they ate and were satisfied	1.0	0.0064	have they said seven 6 and	1	0.0064
6535				strike the	1.0	0.0064	anything have compassion	1.0	0.0064	four thousand how many	1.0	0.0064	ate and were satisfied and	1.0	0.0064	they said seven 6 and he	1	0.0064
6536				the shepherd	1.0	0.0064	compassion on us	1.0	0.0064	you take up and	1.0	0.0064	and were satisfied and they	1.0	0.0064	said seven 6 and he directed	1	0.0064
6537				the sheep	1.0	0.0064	on us and	1.0	0.0064	take up and they	1.0	0.0064	were satisfied and they took	1.0	0.0064	seven 6 and he directed the	1	0.0064
6538				sheep will	1.0	0.0064	us and help	1.0	0.0064	up and they said	1.0	0.0064	satisfied and they took up	1.0	0.0064	6 and he directed the crowd	1	0.0064
6539				be scattered	1.0	0.0064	and help us	1.0	0.0064	said to him seven	1.0	0.0064	and they took up the	1.0	0.0064	and he directed the crowd to	1	0.0064
6540				scattered 28	1.0	0.0064	help us 23	1.0	0.0064	to him seven 21	1.0	0.0064	they took up the broken	1.0	0.0064	he directed the crowd to sit	1	0.0064
6541				am raised	1.0	0.0064	us 23 and	1.0	0.0064	him seven 21 and	1.0	0.0064	took up the broken pieces	1.0	0.0064	directed the crowd to sit down	1	0.0064
6542				raised up	1.0	0.0064	can all things	1.0	0.0064	seven 21 and he	1.0	0.0064	up the broken pieces left	1.0	0.0064	the crowd to sit down on	1	0.0064
6543				will go	1.0	0.0064	possible for one	1.0	0.0064	you not yet understand	1.0	0.0064	the broken pieces left over	1.0	0.0064	crowd to sit down on the	1	0.0064
6544				galilee 29	1.0	0.0064	for one who	1.0	0.0064	not yet understand jesus	1.0	0.0064	broken pieces left over seven	1.0	0.0064	to sit down on the ground	1	0.0064
6545				29 peter	1.0	0.0064	one who believes	1.0	0.0064	yet understand jesus heals	1.0	0.0064	pieces left over seven baskets	1.0	0.0064	sit down on the ground and	1	0.0064
6546				him even	1.0	0.0064	who believes 24	1.0	0.0064	understand jesus heals a	1.0	0.0064	left over seven baskets full	1.0	0.0064	down on the ground and he	1	0.0064
6547				even though	1.0	0.0064	believes 24 immediately	1.0	0.0064	jesus heals a blind	1.0	0.0064	over seven baskets full 9	1.0	0.0064	on the ground and he took	1	0.0064
6548				though they	1.0	0.0064	24 immediately the	1.0	0.0064	heals a blind man	1.0	0.0064	seven baskets full 9 and	1.0	0.0064	the ground and he took the	1	0.0064
6549				away i	1.0	0.0064	immediately the father	1.0	0.0064	a blind man at	1.0	0.0064	baskets full 9 and there	1.0	0.0064	ground and he took the seven	1	0.0064
6550				not 30	1.0	0.0064	father of the	1.0	0.0064	blind man at bethsaida	1.0	0.0064	full 9 and there were	1.0	0.0064	and he took the seven loaves	1	0.0064
6551				him truly	1.0	0.0064	of the child	1.0	0.0064	man at bethsaida 22	1.0	0.0064	9 and there were about	1.0	0.0064	he took the seven loaves and	1	0.0064
6552				very night	1.0	0.0064	the child cried	1.0	0.0064	at bethsaida 22 and	1.0	0.0064	and there were about four	1.0	0.0064	took the seven loaves and having	1	0.0064
6553				night before	1.0	0.0064	child cried out	1.0	0.0064	bethsaida 22 and they	1.0	0.0064	there were about four thousand	1.0	0.0064	the seven loaves and having given	1	0.0064
6554				times 31	1.0	0.0064	cried out p	1.0	0.0064	22 and they came	1.0	0.0064	were about four thousand people	1.0	0.0064	seven loaves and having given thanks	1	0.0064
6555				said emphatically	1.0	0.0064	out p and	1.0	0.0064	they came to bethsaida	1.0	0.0064	about four thousand people and	1.0	0.0064	loaves and having given thanks he	1	0.0064
6556				emphatically if	1.0	0.0064	p and said	1.0	0.0064	came to bethsaida and	1.0	0.0064	four thousand people and he	1.0	0.0064	and having given thanks he broke	1	0.0064
6557				must die	1.0	0.0064	said i believe	1.0	0.0064	to bethsaida and some	1.0	0.0064	thousand people and he sent	1.0	0.0064	having given thanks he broke them	1	0.0064
6558				die with	1.0	0.0064	i believe help	1.0	0.0064	bethsaida and some people	1.0	0.0064	people and he sent them	1.0	0.0064	given thanks he broke them and	1	0.0064
6559				not deny	1.0	0.0064	believe help my	1.0	0.0064	and some people brought	1.0	0.0064	and he sent them away	1.0	0.0064	thanks he broke them and gave	1	0.0064
6560				deny you	1.0	0.0064	help my unbelief	1.0	0.0064	some people brought to	1.0	0.0064	he sent them away 10	1.0	0.0064	he broke them and gave them	1	0.0064
6561				all said	1.0	0.0064	my unbelief 25	1.0	0.0064	people brought to him	1.0	0.0064	sent them away 10 and	1.0	0.0064	broke them and gave them to	1	0.0064
6562				same jesus	1.0	0.0064	unbelief 25 and	1.0	0.0064	to him a blind	1.0	0.0064	them away 10 and immediately	1.0	0.0064	them and gave them to his	1	0.0064
6563				jesus prays	1.0	0.0064	25 and when	1.0	0.0064	him a blind man	1.0	0.0064	away 10 and immediately he	1.0	0.0064	and gave them to his disciples	1	0.0064
6564				prays in	1.0	0.0064	saw that a	1.0	0.0064	a blind man and	1.0	0.0064	10 and immediately he got	1.0	0.0064	gave them to his disciples to	1	0.0064
6565				in gethsemane	1.0	0.0064	that a crowd	1.0	0.0064	blind man and begged	1.0	0.0064	and immediately he got into	1.0	0.0064	them to his disciples to set	1	0.0064
6566				gethsemane 32	1.0	0.0064	a crowd came	1.0	0.0064	man and begged him	1.0	0.0064	immediately he got into the	1.0	0.0064	to his disciples to set before	1	0.0064
6567				a place	1.0	0.0064	crowd came running	1.0	0.0064	and begged him to	1.0	0.0064	into the boat with his	1.0	0.0064	his disciples to set before the	1	0.0064
6568				called gethsemane	1.0	0.0064	came running together	1.0	0.0064	begged him to touch	1.0	0.0064	the boat with his disciples	1.0	0.0064	set before the people and they	1	0.0064
6569				gethsemane and	1.0	0.0064	running together he	1.0	0.0064	to touch him 23	1.0	0.0064	boat with his disciples and	1.0	0.0064	before the people and they set	1	0.0064
6570				disciples sit	1.0	0.0064	together he rebuked	1.0	0.0064	touch him 23 and	1.0	0.0064	with his disciples and went	1.0	0.0064	the people and they set them	1	0.0064
6571				sit here	1.0	0.0064	he rebuked the	1.0	0.0064	him 23 and he	1.0	0.0064	his disciples and went to	1.0	0.0064	people and they set them before	1	0.0064
6572				i pray	1.0	0.0064	rebuked the unclean	1.0	0.0064	he took the blind	1.0	0.0064	disciples and went to the	1.0	0.0064	and they set them before the	1	0.0064
6573				pray 33	1.0	0.0064	unclean spirit saying	1.0	0.0064	took the blind man	1.0	0.0064	and went to the district	1.0	0.0064	they set them before the crowd	1	0.0064
6574				be greatly	1.0	0.0064	spirit saying to	1.0	0.0064	the blind man by	1.0	0.0064	went to the district of	1.0	0.0064	set them before the crowd 7	1	0.0064
6575				greatly distressed	1.0	0.0064	saying to it	1.0	0.0064	blind man by the	1.0	0.0064	to the district of dalmanutha	1.0	0.0064	them before the crowd 7 and	1	0.0064
6576				distressed and	1.0	0.0064	it you mute	1.0	0.0064	man by the hand	1.0	0.0064	the district of dalmanutha i	1.0	0.0064	before the crowd 7 and they	1	0.0064
6577				and troubled	1.0	0.0064	you mute and	1.0	0.0064	the hand and led	1.0	0.0064	district of dalmanutha i the	1.0	0.0064	the crowd 7 and they had	1	0.0064
6578				troubled 34	1.0	0.0064	mute and deaf	1.0	0.0064	hand and led him	1.0	0.0064	of dalmanutha i the pharisees	1.0	0.0064	crowd 7 and they had a	1	0.0064
6579				my soul	1.0	0.0064	and deaf spirit	1.0	0.0064	and led him out	1.0	0.0064	dalmanutha i the pharisees demand	1.0	0.0064	7 and they had a few	1	0.0064
6580				soul is	1.0	0.0064	deaf spirit i	1.0	0.0064	led him out of	1.0	0.0064	i the pharisees demand a	1.0	0.0064	and they had a few small	1	0.0064
6581				very sorrowful	1.0	0.0064	spirit i command	1.0	0.0064	out of the village	1.0	0.0064	the pharisees demand a sign	1.0	0.0064	they had a few small fish	1	0.0064
6582				sorrowful even	1.0	0.0064	i command you	1.0	0.0064	of the village and	1.0	0.0064	pharisees demand a sign 11	1.0	0.0064	had a few small fish and	1	0.0064
6583				death remain	1.0	0.0064	command you come	1.0	0.0064	the village and when	1.0	0.0064	demand a sign 11 the	1.0	0.0064	a few small fish and having	1	0.0064
6584				remain here	1.0	0.0064	him and never	1.0	0.0064	village and when he	1.0	0.0064	a sign 11 the pharisees	1.0	0.0064	few small fish and having blessed	1	0.0064
6585				and watch	1.0	0.0064	and never enter	1.0	0.0064	when he had spit	1.0	0.0064	sign 11 the pharisees came	1.0	0.0064	small fish and having blessed them	1	0.0064
6586				watch g	1.0	0.0064	never enter him	1.0	0.0064	he had spit on	1.0	0.0064	11 the pharisees came and	1.0	0.0064	fish and having blessed them he	1	0.0064
6587				g 35	1.0	0.0064	enter him again	1.0	0.0064	had spit on his	1.0	0.0064	the pharisees came and began	1.0	0.0064	and having blessed them he said	1	0.0064
6588				going a	1.0	0.0064	him again 26	1.0	0.0064	spit on his eyes	1.0	0.0064	pharisees came and began to	1.0	0.0064	having blessed them he said that	1	0.0064
6589				prayed that	1.0	0.0064	again 26 and	1.0	0.0064	on his eyes and	1.0	0.0064	came and began to argue	1.0	0.0064	blessed them he said that these	1	0.0064
6590				were possible	1.0	0.0064	26 and after	1.0	0.0064	his eyes and laid	1.0	0.0064	and began to argue with	1.0	0.0064	them he said that these also	1	0.0064
6591				hour might	1.0	0.0064	and after crying	1.0	0.0064	eyes and laid his	1.0	0.0064	began to argue with him	1.0	0.0064	he said that these also should	1	0.0064
6592				might pass	1.0	0.0064	after crying out	1.0	0.0064	and laid his hands	1.0	0.0064	to argue with him seeking	1.0	0.0064	said that these also should be	1	0.0064
6593				pass from	1.0	0.0064	out and convulsing	1.0	0.0064	his hands on him	1.0	0.0064	argue with him seeking from	1.0	0.0064	that these also should be set	1	0.0064
6594				him 36	1.0	0.0064	and convulsing him	1.0	0.0064	hands on him he	1.0	0.0064	with him seeking from him	1.0	0.0064	these also should be set before	1	0.0064
6595				said abba	1.0	0.0064	convulsing him terribly	1.0	0.0064	on him he asked	1.0	0.0064	him seeking from him a	1.0	0.0064	also should be set before them	1	0.0064
6596				abba father	1.0	0.0064	him terribly it	1.0	0.0064	him he asked him	1.0	0.0064	seeking from him a sign	1.0	0.0064	should be set before them 8	1	0.0064
6597				father all	1.0	0.0064	terribly it came	1.0	0.0064	he asked him do	1.0	0.0064	from him a sign from	1.0	0.0064	be set before them 8 and	1	0.0064
6598				you remove	1.0	0.0064	it came out	1.0	0.0064	asked him do you	1.0	0.0064	him a sign from heaven	1.0	0.0064	set before them 8 and they	1	0.0064
6599				remove this	1.0	0.0064	and the boy	1.0	0.0064	do you see anything	1.0	0.0064	a sign from heaven to	1.0	0.0064	before them 8 and they ate	1	0.0064
6600				this cup	1.0	0.0064	the boy was	1.0	0.0064	you see anything 24	1.0	0.0064	sign from heaven to test	1.0	0.0064	them 8 and they ate and	1	0.0064
6601				cup from	1.0	0.0064	boy was like	1.0	0.0064	see anything 24 and	1.0	0.0064	from heaven to test him	1.0	0.0064	8 and they ate and were	1	0.0064
6602				me yet	1.0	0.0064	was like a	1.0	0.0064	anything 24 and he	1.0	0.0064	heaven to test him 12	1.0	0.0064	and they ate and were satisfied	1	0.0064
6603				yet not	1.0	0.0064	like a corpse	1.0	0.0064	24 and he looked	1.0	0.0064	to test him 12 and	1.0	0.0064	they ate and were satisfied and	1	0.0064
6604				will 37	1.0	0.0064	a corpse so	1.0	0.0064	and he looked up	1.0	0.0064	test him 12 and he	1.0	0.0064	ate and were satisfied and they	1	0.0064
6605				peter simon	1.0	0.0064	corpse so that	1.0	0.0064	he looked up and	1.0	0.0064	him 12 and he sighed	1.0	0.0064	and were satisfied and they took	1	0.0064
6606				simon are	1.0	0.0064	of them said	1.0	0.0064	looked up and said	1.0	0.0064	12 and he sighed deeply	1.0	0.0064	were satisfied and they took up	1	0.0064
6607				asleep could	1.0	0.0064	them said he	1.0	0.0064	up and said i	1.0	0.0064	and he sighed deeply in	1.0	0.0064	satisfied and they took up the	1	0.0064
6608				could you	1.0	0.0064	he is dead	1.0	0.0064	and said i see	1.0	0.0064	he sighed deeply in his	1.0	0.0064	and they took up the broken	1	0.0064
6609				not watch	1.0	0.0064	is dead 27	1.0	0.0064	said i see people	1.0	0.0064	sighed deeply in his spirit	1.0	0.0064	they took up the broken pieces	1	0.0064
6610				watch one	1.0	0.0064	dead 27 but	1.0	0.0064	i see people but	1.0	0.0064	deeply in his spirit and	1.0	0.0064	took up the broken pieces left	1	0.0064
6611				one hour	1.0	0.0064	27 but jesus	1.0	0.0064	see people but they	1.0	0.0064	in his spirit and said	1.0	0.0064	up the broken pieces left over	1	0.0064
6612				hour 38	1.0	0.0064	but jesus took	1.0	0.0064	people but they look	1.0	0.0064	his spirit and said why	1.0	0.0064	the broken pieces left over seven	1	0.0064
6613				38 watch	1.0	0.0064	jesus took him	1.0	0.0064	but they look like	1.0	0.0064	spirit and said why does	1.0	0.0064	broken pieces left over seven baskets	1	0.0064
6614				watch and	1.0	0.0064	took him by	1.0	0.0064	they look like trees	1.0	0.0064	and said why does this	1.0	0.0064	pieces left over seven baskets full	1	0.0064
6615				and pray	1.0	0.0064	and lifted him	1.0	0.0064	look like trees walking	1.0	0.0064	said why does this generation	1.0	0.0064	left over seven baskets full 9	1	0.0064
6616				enter into	1.0	0.0064	lifted him up	1.0	0.0064	like trees walking 25	1.0	0.0064	why does this generation seek	1.0	0.0064	over seven baskets full 9 and	1	0.0064
6617				into temptation	1.0	0.0064	and he arose	1.0	0.0064	trees walking 25 then	1.0	0.0064	does this generation seek a	1.0	0.0064	seven baskets full 9 and there	1	0.0064
6618				temptation the	1.0	0.0064	he arose 28	1.0	0.0064	walking 25 then jesus	1.0	0.0064	this generation seek a sign	1.0	0.0064	baskets full 9 and there were	1	0.0064
6619				spirit indeed	1.0	0.0064	arose 28 and	1.0	0.0064	25 then jesus k	1.0	0.0064	generation seek a sign truly	1.0	0.0064	full 9 and there were about	1	0.0064
6620				indeed is	1.0	0.0064	28 and when	1.0	0.0064	then jesus k laid	1.0	0.0064	seek a sign truly i	1.0	0.0064	9 and there were about four	1	0.0064
6621				is willing	1.0	0.0064	the house his	1.0	0.0064	jesus k laid his	1.0	0.0064	a sign truly i say	1.0	0.0064	and there were about four thousand	1	0.0064
6622				willing but	1.0	0.0064	house his disciples	1.0	0.0064	k laid his hands	1.0	0.0064	sign truly i say to	1.0	0.0064	there were about four thousand people	1	0.0064
6623				the flesh	1.0	0.0064	him privately why	1.0	0.0064	his hands on his	1.0	0.0064	i say to you no	1.0	0.0064	were about four thousand people and	1	0.0064
6624				flesh is	1.0	0.0064	privately why could	1.0	0.0064	hands on his eyes	1.0	0.0064	say to you no sign	1.0	0.0064	about four thousand people and he	1	0.0064
6625				is weak	1.0	0.0064	why could we	1.0	0.0064	on his eyes again	1.0	0.0064	to you no sign will	1.0	0.0064	four thousand people and he sent	1	0.0064
6626				weak 39	1.0	0.0064	could we not	1.0	0.0064	his eyes again and	1.0	0.0064	you no sign will be	1.0	0.0064	thousand people and he sent them	1	0.0064
6627				prayed saying	1.0	0.0064	we not cast	1.0	0.0064	eyes again and he	1.0	0.0064	no sign will be given	1.0	0.0064	people and he sent them away	1	0.0064
