id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
1503				him impracticable	1.0	0.0388	difference the duke	1.0	0.0388	is one of scarcity	1.0	0.0388	sir show you to be	1.0	0.0388	qualities which are wanted why should	1	0.0388
1504				impracticable stop	1.0	0.0388	the duke ching	1.0	0.0388	one of scarcity and	1.0	0.0388	show you to be a	1.0	0.0388	which are wanted why should we	1	0.0388
1505				stop do	1.0	0.0388	duke ching of	1.0	0.0388	of scarcity and the	1.0	0.0388	you to be a superior	1.0	0.0388	are wanted why should we seek	1	0.0388
1506				not disgrace	1.0	0.0388	ching of ch	1.0	0.0388	scarcity and the returns	1.0	0.0388	to be a superior man	1.0	0.0388	wanted why should we seek for	1	0.0388
1507				disgrace yourself	1.0	0.0388	of ch i	1.0	0.0388	and the returns for	1.0	0.0388	be a superior man but	1.0	0.0388	why should we seek for ornamental	1	0.0388
1508				man on	1.0	0.0388	ch i asked	1.0	0.0388	the returns for expenditure	1.0	0.0388	a superior man but four	1.0	0.0388	should we seek for ornamental accomplishments	1	0.0388
1509				on grounds	1.0	0.0388	i asked confucius	1.0	0.0388	returns for expenditure are	1.0	0.0388	superior man but four horses	1.0	0.0388	we seek for ornamental accomplishments tsze	1	0.0388
1510				grounds of	1.0	0.0388	confucius replied there	1.0	0.0388	for expenditure are not	1.0	0.0388	man but four horses cannot	1.0	0.0388	seek for ornamental accomplishments tsze kung	1	0.0388
1511				of culture	1.0	0.0388	replied there is	1.0	0.0388	expenditure are not sufficient	1.0	0.0388	but four horses cannot overtake	1.0	0.0388	for ornamental accomplishments tsze kung said	1	0.0388
1512				culture meets	1.0	0.0388	there is government	1.0	0.0388	are not sufficient what	1.0	0.0388	four horses cannot overtake the	1.0	0.0388	ornamental accomplishments tsze kung said alas	1	0.0388
1513				meets with	1.0	0.0388	is government when	1.0	0.0388	not sufficient what is	1.0	0.0388	horses cannot overtake the tongue	1.0	0.0388	accomplishments tsze kung said alas your	1	0.0388
1514				friends and	1.0	0.0388	government when the	1.0	0.0388	sufficient what is to	1.0	0.0388	cannot overtake the tongue ornament	1.0	0.0388	tsze kung said alas your words	1	0.0388
1515				by friendship	1.0	0.0388	when the prince	1.0	0.0388	to be done yu	1.0	0.0388	overtake the tongue ornament is	1.0	0.0388	kung said alas your words sir	1	0.0388
1516				friendship helps	1.0	0.0388	the prince is	1.0	0.0388	be done yu zo	1.0	0.0388	the tongue ornament is as	1.0	0.0388	said alas your words sir show	1	0.0388
1517				helps his	1.0	0.0388	prince is prince	1.0	0.0388	done yu zo replied	1.0	0.0388	tongue ornament is as substance	1.0	0.0388	alas your words sir show you	1	0.0388
1518				his virtue	1.0	0.0388	is prince and	1.0	0.0388	yu zo replied to	1.0	0.0388	ornament is as substance substance	1.0	0.0388	your words sir show you to	1	0.0388
1519							prince and the	1.0	0.0388	zo replied to him	1.0	0.0388	is as substance substance is	1.0	0.0388	words sir show you to be	1	0.0388
1520							and the minister	1.0	0.0388	replied to him why	1.0	0.0388	as substance substance is as	1.0	0.0388	sir show you to be a	1	0.0388
1521							the minister is	1.0	0.0388	him why not simply	1.0	0.0388	substance substance is as ornament	1.0	0.0388	show you to be a superior	1	0.0388
1522							minister is minister	1.0	0.0388	why not simply tithe	1.0	0.0388	substance is as ornament the	1.0	0.0388	you to be a superior man	1	0.0388
1523							is minister when	1.0	0.0388	not simply tithe the	1.0	0.0388	is as ornament the hide	1.0	0.0388	to be a superior man but	1	0.0388
1524							minister when the	1.0	0.0388	simply tithe the people	1.0	0.0388	as ornament the hide of	1.0	0.0388	be a superior man but four	1	0.0388
1525							when the father	1.0	0.0388	tithe the people with	1.0	0.0388	ornament the hide of a	1.0	0.0388	a superior man but four horses	1	0.0388
1526							the father is	1.0	0.0388	the people with two	1.0	0.0388	the hide of a tiger	1.0	0.0388	superior man but four horses cannot	1	0.0388
1527							father is father	1.0	0.0388	people with two tenths	1.0	0.0388	hide of a tiger or	1.0	0.0388	man but four horses cannot overtake	1	0.0388
1528							is father and	1.0	0.0388	with two tenths said	1.0	0.0388	of a tiger or a	1.0	0.0388	but four horses cannot overtake the	1	0.0388
1529							the son is	1.0	0.0388	two tenths said the	1.0	0.0388	a tiger or a leopard	1.0	0.0388	four horses cannot overtake the tongue	1	0.0388
1530							son is son	1.0	0.0388	tenths said the duke	1.0	0.0388	tiger or a leopard stripped	1.0	0.0388	horses cannot overtake the tongue ornament	1	0.0388
1531							is son good	1.0	0.0388	said the duke i	1.0	0.0388	or a leopard stripped of	1.0	0.0388	cannot overtake the tongue ornament is	1	0.0388
1532							son good said	1.0	0.0388	the duke i find	1.0	0.0388	a leopard stripped of its	1.0	0.0388	overtake the tongue ornament is as	1	0.0388
1533							good said the	1.0	0.0388	duke i find it	1.0	0.0388	leopard stripped of its hair	1.0	0.0388	the tongue ornament is as substance	1	0.0388
1534							the duke if	1.0	0.0388	i find it not	1.0	0.0388	stripped of its hair is	1.0	0.0388	tongue ornament is as substance substance	1	0.0388
1535							duke if indeed	1.0	0.0388	find it not enough	1.0	0.0388	of its hair is like	1.0	0.0388	ornament is as substance substance is	1	0.0388
1536							if indeed the	1.0	0.0388	it not enough how	1.0	0.0388	its hair is like the	1.0	0.0388	is as substance substance is as	1	0.0388
1537							indeed the prince	1.0	0.0388	not enough how could	1.0	0.0388	hair is like the hide	1.0	0.0388	as substance substance is as ornament	1	0.0388
1538							the prince be	1.0	0.0388	enough how could i	1.0	0.0388	is like the hide of	1.0	0.0388	substance substance is as ornament the	1	0.0388
1539							prince be not	1.0	0.0388	how could i do	1.0	0.0388	like the hide of a	1.0	0.0388	substance is as ornament the hide	1	0.0388
1540							be not prince	1.0	0.0388	could i do with	1.0	0.0388	the hide of a dog	1.0	0.0388	is as ornament the hide of	1	0.0388
1541							not prince the	1.0	0.0388	do with that system	1.0	0.0388	hide of a dog or	1.0	0.0388	as ornament the hide of a	1	0.0388
1542							prince the not	1.0	0.0388	with that system of	1.0	0.0388	of a dog or a	1.0	0.0388	ornament the hide of a tiger	1	0.0388
1543							the not minister	1.0	0.0388	that system of one	1.0	0.0388	a dog or a goat	1.0	0.0388	the hide of a tiger or	1	0.0388
1544							not minister the	1.0	0.0388	system of one tenth	1.0	0.0388	dog or a goat stripped	1.0	0.0388	hide of a tiger or a	1	0.0388
1545							minister the father	1.0	0.0388	of one tenth yu	1.0	0.0388	or a goat stripped of	1.0	0.0388	of a tiger or a leopard	1	0.0388
1546							the father not	1.0	0.0388	one tenth yu zo	1.0	0.0388	a goat stripped of its	1.0	0.0388	a tiger or a leopard stripped	1	0.0388
1547							father not father	1.0	0.0388	tenth yu zo answered	1.0	0.0388	goat stripped of its hair	1.0	0.0388	tiger or a leopard stripped of	1	0.0388
1548							not father and	1.0	0.0388	yu zo answered if	1.0	0.0388	stripped of its hair the	1.0	0.0388	or a leopard stripped of its	1	0.0388
1549							the son not	1.0	0.0388	zo answered if the	1.0	0.0388	of its hair the duke	1.0	0.0388	a leopard stripped of its hair	1	0.0388
1550							son not son	1.0	0.0388	answered if the people	1.0	0.0388	its hair the duke ai	1.0	0.0388	leopard stripped of its hair is	1	0.0388
1551							not son although	1.0	0.0388	the people have plenty	1.0	0.0388	hair the duke ai inquired	1.0	0.0388	stripped of its hair is like	1	0.0388
1552							son although i	1.0	0.0388	people have plenty their	1.0	0.0388	the duke ai inquired of	1.0	0.0388	of its hair is like the	1	0.0388
1553							although i have	1.0	0.0388	have plenty their prince	1.0	0.0388	duke ai inquired of yu	1.0	0.0388	its hair is like the hide	1	0.0388
1554							have my revenue	1.0	0.0388	plenty their prince will	1.0	0.0388	ai inquired of yu zo	1.0	0.0388	hair is like the hide of	1	0.0388
1555							my revenue can	1.0	0.0388	their prince will not	1.0	0.0388	inquired of yu zo saying	1.0	0.0388	is like the hide of a	1	0.0388
1556							revenue can i	1.0	0.0388	prince will not be	1.0	0.0388	of yu zo saying the	1.0	0.0388	like the hide of a dog	1	0.0388
1557							can i enjoy	1.0	0.0388	will not be left	1.0	0.0388	yu zo saying the year	1.0	0.0388	the hide of a dog or	1	0.0388
1558							i enjoy it	1.0	0.0388	not be left to	1.0	0.0388	zo saying the year is	1.0	0.0388	hide of a dog or a	1	0.0388
1559							enjoy it the	1.0	0.0388	be left to want	1.0	0.0388	saying the year is one	1.0	0.0388	of a dog or a goat	1	0.0388
1560							it the master	1.0	0.0388	left to want alone	1.0	0.0388	the year is one of	1.0	0.0388	a dog or a goat stripped	1	0.0388
1561							master said ah	1.0	0.0388	to want alone if	1.0	0.0388	year is one of scarcity	1.0	0.0388	dog or a goat stripped of	1	0.0388
1562							said ah it	1.0	0.0388	want alone if the	1.0	0.0388	is one of scarcity and	1.0	0.0388	or a goat stripped of its	1	0.0388
1563							ah it is	1.0	0.0388	alone if the people	1.0	0.0388	one of scarcity and the	1.0	0.0388	a goat stripped of its hair	1	0.0388
1564							it is yu	1.0	0.0388	if the people are	1.0	0.0388	of scarcity and the returns	1.0	0.0388	goat stripped of its hair the	1	0.0388
1565							is yu who	1.0	0.0388	the people are in	1.0	0.0388	scarcity and the returns for	1.0	0.0388	stripped of its hair the duke	1	0.0388
1566							yu who could	1.0	0.0388	people are in want	1.0	0.0388	and the returns for expenditure	1.0	0.0388	of its hair the duke ai	1	0.0388
1567							who could with	1.0	0.0388	are in want their	1.0	0.0388	the returns for expenditure are	1.0	0.0388	its hair the duke ai inquired	1	0.0388
1568							could with half	1.0	0.0388	in want their prince	1.0	0.0388	returns for expenditure are not	1.0	0.0388	hair the duke ai inquired of	1	0.0388
1569							with half a	1.0	0.0388	want their prince cannot	1.0	0.0388	for expenditure are not sufficient	1.0	0.0388	the duke ai inquired of yu	1	0.0388
1570							half a word	1.0	0.0388	their prince cannot enjoy	1.0	0.0388	expenditure are not sufficient what	1.0	0.0388	duke ai inquired of yu zo	1	0.0388
1571							a word settle	1.0	0.0388	prince cannot enjoy plenty	1.0	0.0388	are not sufficient what is	1.0	0.0388	ai inquired of yu zo saying	1	0.0388
1572							word settle litigations	1.0	0.0388	cannot enjoy plenty alone	1.0	0.0388	not sufficient what is to	1.0	0.0388	inquired of yu zo saying the	1	0.0388
1573							settle litigations tsze	1.0	0.0388	enjoy plenty alone tsze	1.0	0.0388	sufficient what is to be	1.0	0.0388	of yu zo saying the year	1	0.0388
1574							litigations tsze lu	1.0	0.0388	plenty alone tsze chang	1.0	0.0388	is to be done yu	1.0	0.0388	yu zo saying the year is	1	0.0388
1575							tsze lu never	1.0	0.0388	alone tsze chang having	1.0	0.0388	to be done yu zo	1.0	0.0388	zo saying the year is one	1	0.0388
1576							lu never slept	1.0	0.0388	tsze chang having asked	1.0	0.0388	be done yu zo replied	1.0	0.0388	saying the year is one of	1	0.0388
1577							never slept over	1.0	0.0388	chang having asked how	1.0	0.0388	done yu zo replied to	1.0	0.0388	the year is one of scarcity	1	0.0388
1578							slept over a	1.0	0.0388	having asked how virtue	1.0	0.0388	yu zo replied to him	1.0	0.0388	year is one of scarcity and	1	0.0388
1579							over a promise	1.0	0.0388	asked how virtue was	1.0	0.0388	zo replied to him why	1.0	0.0388	is one of scarcity and the	1	0.0388
1580							a promise the	1.0	0.0388	how virtue was to	1.0	0.0388	replied to him why not	1.0	0.0388	one of scarcity and the returns	1	0.0388
1581							promise the master	1.0	0.0388	virtue was to be	1.0	0.0388	to him why not simply	1.0	0.0388	of scarcity and the returns for	1	0.0388
1582							master said in	1.0	0.0388	was to be exalted	1.0	0.0388	him why not simply tithe	1.0	0.0388	scarcity and the returns for expenditure	1	0.0388
1583							said in hearing	1.0	0.0388	to be exalted and	1.0	0.0388	why not simply tithe the	1.0	0.0388	and the returns for expenditure are	1	0.0388
1584							in hearing litigations	1.0	0.0388	be exalted and delusions	1.0	0.0388	not simply tithe the people	1.0	0.0388	the returns for expenditure are not	1	0.0388
1585							hearing litigations i	1.0	0.0388	exalted and delusions to	1.0	0.0388	simply tithe the people with	1.0	0.0388	returns for expenditure are not sufficient	1	0.0388
1586							litigations i am	1.0	0.0388	and delusions to be	1.0	0.0388	tithe the people with two	1.0	0.0388	for expenditure are not sufficient what	1	0.0388
1587							i am like	1.0	0.0388	delusions to be discovered	1.0	0.0388	the people with two tenths	1.0	0.0388	expenditure are not sufficient what is	1	0.0388
1588							am like any	1.0	0.0388	to be discovered the	1.0	0.0388	people with two tenths said	1.0	0.0388	are not sufficient what is to	1	0.0388
1589							like any other	1.0	0.0388	be discovered the master	1.0	0.0388	with two tenths said the	1.0	0.0388	not sufficient what is to be	1	0.0388
1590							any other body	1.0	0.0388	discovered the master said	1.0	0.0388	two tenths said the duke	1.0	0.0388	sufficient what is to be done	1	0.0388
1591							other body what	1.0	0.0388	the master said hold	1.0	0.0388	tenths said the duke i	1.0	0.0388	what is to be done yu	1	0.0388
1592							body what is	1.0	0.0388	master said hold faithfulness	1.0	0.0388	said the duke i find	1.0	0.0388	is to be done yu zo	1	0.0388
1593							what is necessary	1.0	0.0388	said hold faithfulness and	1.0	0.0388	the duke i find it	1.0	0.0388	to be done yu zo replied	1	0.0388
1594							is necessary however	1.0	0.0388	as first principles and	1.0	0.0388	duke i find it not	1.0	0.0388	be done yu zo replied to	1	0.0388
1595							necessary however is	1.0	0.0388	first principles and be	1.0	0.0388	i find it not enough	1.0	0.0388	done yu zo replied to him	1	0.0388
1596							however is to	1.0	0.0388	principles and be moving	1.0	0.0388	find it not enough how	1.0	0.0388	yu zo replied to him why	1	0.0388
1597							is to cause	1.0	0.0388	and be moving continually	1.0	0.0388	it not enough how could	1.0	0.0388	zo replied to him why not	1	0.0388
1598							to cause the	1.0	0.0388	be moving continually to	1.0	0.0388	not enough how could i	1.0	0.0388	replied to him why not simply	1	0.0388
1599							cause the people	1.0	0.0388	moving continually to what	1.0	0.0388	enough how could i do	1.0	0.0388	to him why not simply tithe	1	0.0388
1600							the people to	1.0	0.0388	continually to what is	1.0	0.0388	how could i do with	1.0	0.0388	him why not simply tithe the	1	0.0388
1601							people to have	1.0	0.0388	what is right this	1.0	0.0388	could i do with that	1.0	0.0388	why not simply tithe the people	1	0.0388
1602							have no litigations	1.0	0.0388	is right this is	1.0	0.0388	i do with that system	1.0	0.0388	not simply tithe the people with	1	0.0388
1603							no litigations tsze	1.0	0.0388	right this is the	1.0	0.0388	do with that system of	1.0	0.0388	simply tithe the people with two	1	0.0388
1604							litigations tsze chang	1.0	0.0388	this is the way	1.0	0.0388	with that system of one	1.0	0.0388	tithe the people with two tenths	1	0.0388
1605							chang asked about	1.0	0.0388	is the way to	1.0	0.0388	that system of one tenth	1.0	0.0388	the people with two tenths said	1	0.0388
1606							said the art	1.0	0.0388	way to exalt one	1.0	0.0388	system of one tenth yu	1.0	0.0388	people with two tenths said the	1	0.0388
1607							the art of	1.0	0.0388	to exalt one s	1.0	0.0388	of one tenth yu zo	1.0	0.0388	with two tenths said the duke	1	0.0388
1608							art of governing	1.0	0.0388	exalt one s virtue	1.0	0.0388	one tenth yu zo answered	1.0	0.0388	two tenths said the duke i	1	0.0388
1609							of governing is	1.0	0.0388	one s virtue you	1.0	0.0388	tenth yu zo answered if	1.0	0.0388	tenths said the duke i find	1	0.0388
1610							governing is to	1.0	0.0388	s virtue you love	1.0	0.0388	yu zo answered if the	1.0	0.0388	said the duke i find it	1	0.0388
1611							is to keep	1.0	0.0388	virtue you love a	1.0	0.0388	zo answered if the people	1.0	0.0388	the duke i find it not	1	0.0388
1612							to keep its	1.0	0.0388	you love a man	1.0	0.0388	answered if the people have	1.0	0.0388	duke i find it not enough	1	0.0388
1613							keep its affairs	1.0	0.0388	love a man and	1.0	0.0388	if the people have plenty	1.0	0.0388	i find it not enough how	1	0.0388
1614							its affairs before	1.0	0.0388	a man and wish	1.0	0.0388	the people have plenty their	1.0	0.0388	find it not enough how could	1	0.0388
