id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
5721							something hostile and	1.0	0.0095	an event what he	1.0	0.0095	of monopoly and competition etc	1.0	0.0095	the devaluation of man of monopoly	1	0.0095
5722							hostile and alien	1.0	0.0095	event what he is	1.0	0.0095	monopoly and competition etc the	1.0	0.0095	devaluation of man of monopoly and	1	0.0095
5723							and alien xxiii	1.0	0.0095	what he is supposed	1.0	0.0095	and competition etc the connection	1.0	0.0095	of man of monopoly and competition	1	0.0095
5724							alien xxiii let	1.0	0.0095	he is supposed to	1.0	0.0095	competition etc the connection between	1.0	0.0095	man of monopoly and competition etc	1	0.0095
5725							xxiii let us	1.0	0.0095	is supposed to deduce	1.0	0.0095	etc the connection between this	1.0	0.0095	of monopoly and competition etc the	1	0.0095
5726							us now look	1.0	0.0095	supposed to deduce namely	1.0	0.0095	the connection between this whole	1.0	0.0095	monopoly and competition etc the connection	1	0.0095
5727							now look more	1.0	0.0095	to deduce namely the	1.0	0.0095	connection between this whole estrangement	1.0	0.0095	and competition etc the connection between	1	0.0095
5728							closely at the	1.0	0.0095	deduce namely the necessary	1.0	0.0095	between this whole estrangement and	1.0	0.0095	competition etc the connection between this	1	0.0095
5729							at the objectification	1.0	0.0095	namely the necessary relationship	1.0	0.0095	this whole estrangement and the	1.0	0.0095	etc the connection between this whole	1	0.0095
5730							the objectification at	1.0	0.0095	the necessary relationship between	1.0	0.0095	whole estrangement and the money	1.0	0.0095	the connection between this whole estrangement	1	0.0095
5731							objectification at the	1.0	0.0095	necessary relationship between two	1.0	0.0095	estrangement and the money system	1.0	0.0095	connection between this whole estrangement and	1	0.0095
5732							at the production	1.0	0.0095	relationship between two things	1.0	0.0095	and the money system do	1.0	0.0095	between this whole estrangement and the	1	0.0095
5733							worker and in	1.0	0.0095	between two things between	1.0	0.0095	the money system do not	1.0	0.0095	this whole estrangement and the money	1	0.0095
5734							at the estrangement	1.0	0.0095	two things between for	1.0	0.0095	money system do not let	1.0	0.0095	whole estrangement and the money system	1	0.0095
5735							estrangement the loss	1.0	0.0095	things between for example	1.0	0.0095	system do not let us	1.0	0.0095	estrangement and the money system do	1	0.0095
5736							product the worker	1.0	0.0095	between for example division	1.0	0.0095	do not let us go	1.0	0.0095	and the money system do not	1	0.0095
5737							the worker can	1.0	0.0095	for example division of	1.0	0.0095	not let us go back	1.0	0.0095	the money system do not let	1	0.0095
5738							worker can create	1.0	0.0095	example division of labor	1.0	0.0095	let us go back to	1.0	0.0095	money system do not let us	1	0.0095
5739							can create nothing	1.0	0.0095	division of labor and	1.0	0.0095	us go back to a	1.0	0.0095	system do not let us go	1	0.0095
5740							create nothing without	1.0	0.0095	of labor and exchange	1.0	0.0095	go back to a fictitious	1.0	0.0095	do not let us go back	1	0.0095
5741							nothing without nature	1.0	0.0095	labor and exchange thus	1.0	0.0095	back to a fictitious primordial	1.0	0.0095	not let us go back to	1	0.0095
5742							without nature without	1.0	0.0095	and exchange thus the	1.0	0.0095	to a fictitious primordial condition	1.0	0.0095	let us go back to a	1	0.0095
5743							nature without the	1.0	0.0095	exchange thus the theologian	1.0	0.0095	a fictitious primordial condition as	1.0	0.0095	us go back to a fictitious	1	0.0095
5744							without the sensuous	1.0	0.0095	thus the theologian explains	1.0	0.0095	fictitious primordial condition as the	1.0	0.0095	go back to a fictitious primordial	1	0.0095
5745							external world it	1.0	0.0095	the theologian explains the	1.0	0.0095	primordial condition as the political	1.0	0.0095	back to a fictitious primordial condition	1	0.0095
5746							world it is	1.0	0.0095	theologian explains the origin	1.0	0.0095	condition as the political economist	1.0	0.0095	to a fictitious primordial condition as	1	0.0095
5747							is the material	1.0	0.0095	explains the origin of	1.0	0.0095	as the political economist does	1.0	0.0095	a fictitious primordial condition as the	1	0.0095
5748							the material on	1.0	0.0095	the origin of evil	1.0	0.0095	the political economist does when	1.0	0.0095	fictitious primordial condition as the political	1	0.0095
5749							material on which	1.0	0.0095	origin of evil by	1.0	0.0095	political economist does when he	1.0	0.0095	primordial condition as the political economist	1	0.0095
5750							which his labor	1.0	0.0095	of evil by the	1.0	0.0095	economist does when he tries	1.0	0.0095	condition as the political economist does	1	0.0095
5751							labor is realized	1.0	0.0095	evil by the fall	1.0	0.0095	does when he tries to	1.0	0.0095	as the political economist does when	1	0.0095
5752							is realized in	1.0	0.0095	by the fall of	1.0	0.0095	when he tries to explain	1.0	0.0095	the political economist does when he	1	0.0095
5753							realized in which	1.0	0.0095	the fall of man	1.0	0.0095	he tries to explain such	1.0	0.0095	political economist does when he tries	1	0.0095
5754							it is active	1.0	0.0095	fall of man that	1.0	0.0095	tries to explain such a	1.0	0.0095	economist does when he tries to	1	0.0095
5755							is active from	1.0	0.0095	of man that is	1.0	0.0095	to explain such a primordial	1.0	0.0095	does when he tries to explain	1	0.0095
5756							active from which	1.0	0.0095	man that is he	1.0	0.0095	explain such a primordial condition	1.0	0.0095	when he tries to explain such	1	0.0095
5757							and by means	1.0	0.0095	that is he assumes	1.0	0.0095	such a primordial condition explains	1.0	0.0095	he tries to explain such a	1	0.0095
5758							means of which	1.0	0.0095	is he assumes as	1.0	0.0095	a primordial condition explains nothing	1.0	0.0095	tries to explain such a primordial	1	0.0095
5759							it produces but	1.0	0.0095	he assumes as a	1.0	0.0095	primordial condition explains nothing it	1.0	0.0095	to explain such a primordial condition	1	0.0095
5760							produces but just	1.0	0.0095	assumes as a fact	1.0	0.0095	condition explains nothing it merely	1.0	0.0095	explain such a primordial condition explains	1	0.0095
5761							just as nature	1.0	0.0095	as a fact in	1.0	0.0095	explains nothing it merely pushes	1.0	0.0095	such a primordial condition explains nothing	1	0.0095
5762							as nature provides	1.0	0.0095	a fact in historical	1.0	0.0095	nothing it merely pushes the	1.0	0.0095	a primordial condition explains nothing it	1	0.0095
5763							nature provides labor	1.0	0.0095	fact in historical form	1.0	0.0095	it merely pushes the question	1.0	0.0095	primordial condition explains nothing it merely	1	0.0095
5764							provides labor with	1.0	0.0095	in historical form what	1.0	0.0095	merely pushes the question away	1.0	0.0095	condition explains nothing it merely pushes	1	0.0095
5765							labor with the	1.0	0.0095	historical form what has	1.0	0.0095	pushes the question away into	1.0	0.0095	explains nothing it merely pushes the	1	0.0095
5766							with the means	1.0	0.0095	form what has to	1.0	0.0095	the question away into a	1.0	0.0095	nothing it merely pushes the question	1	0.0095
5767							in the sense	1.0	0.0095	has to be explained	1.0	0.0095	question away into a grey	1.0	0.0095	it merely pushes the question away	1	0.0095
5768							the sense that	1.0	0.0095	to be explained we	1.0	0.0095	away into a grey nebulous	1.0	0.0095	merely pushes the question away into	1	0.0095
5769							sense that labor	1.0	0.0095	be explained we proceed	1.0	0.0095	into a grey nebulous distance	1.0	0.0095	pushes the question away into a	1	0.0095
5770							that labor cannot	1.0	0.0095	explained we proceed from	1.0	0.0095	a grey nebulous distance the	1.0	0.0095	the question away into a grey	1	0.0095
5771							labor cannot live	1.0	0.0095	we proceed from an	1.0	0.0095	grey nebulous distance the economist	1.0	0.0095	question away into a grey nebulous	1	0.0095
5772							cannot live without	1.0	0.0095	proceed from an actual	1.0	0.0095	nebulous distance the economist assumes	1.0	0.0095	away into a grey nebulous distance	1	0.0095
5773							live without objects	1.0	0.0095	from an actual economic	1.0	0.0095	distance the economist assumes in	1.0	0.0095	into a grey nebulous distance the	1	0.0095
5774							without objects on	1.0	0.0095	an actual economic fact	1.0	0.0095	the economist assumes in the	1.0	0.0095	a grey nebulous distance the economist	1	0.0095
5775							objects on which	1.0	0.0095	actual economic fact the	1.0	0.0095	economist assumes in the form	1.0	0.0095	grey nebulous distance the economist assumes	1	0.0095
5776							which to operate	1.0	0.0095	economic fact the worker	1.0	0.0095	assumes in the form of	1.0	0.0095	nebulous distance the economist assumes in	1	0.0095
5777							to operate on	1.0	0.0095	fact the worker becomes	1.0	0.0095	in the form of a	1.0	0.0095	distance the economist assumes in the	1	0.0095
5778							the other hand	1.0	0.0095	the worker becomes all	1.0	0.0095	the form of a fact	1.0	0.0095	the economist assumes in the form	1	0.0095
5779							other hand it	1.0	0.0095	worker becomes all the	1.0	0.0095	form of a fact of	1.0	0.0095	economist assumes in the form of	1	0.0095
5780							hand it also	1.0	0.0095	becomes all the poorer	1.0	0.0095	of a fact of an	1.0	0.0095	assumes in the form of a	1	0.0095
5781							it also provides	1.0	0.0095	all the poorer the	1.0	0.0095	a fact of an event	1.0	0.0095	in the form of a fact	1	0.0095
5782							also provides the	1.0	0.0095	the poorer the more	1.0	0.0095	fact of an event what	1.0	0.0095	the form of a fact of	1	0.0095
5783							provides the means	1.0	0.0095	poorer the more wealth	1.0	0.0095	of an event what he	1.0	0.0095	form of a fact of an	1	0.0095
5784							the more restricted	1.0	0.0095	the more wealth he	1.0	0.0095	an event what he is	1.0	0.0095	of a fact of an event	1	0.0095
5785							more restricted sense	1.0	0.0095	more wealth he produces	1.0	0.0095	event what he is supposed	1.0	0.0095	a fact of an event what	1	0.0095
5786							restricted sense i	1.0	0.0095	wealth he produces the	1.0	0.0095	what he is supposed to	1.0	0.0095	fact of an event what he	1	0.0095
5787							sense i e	1.0	0.0095	he produces the more	1.0	0.0095	he is supposed to deduce	1.0	0.0095	of an event what he is	1	0.0095
5788							e the means	1.0	0.0095	produces the more his	1.0	0.0095	is supposed to deduce namely	1.0	0.0095	an event what he is supposed	1	0.0095
5789							the means for	1.0	0.0095	the more his production	1.0	0.0095	supposed to deduce namely the	1.0	0.0095	event what he is supposed to	1	0.0095
5790							worker himself thus	1.0	0.0095	more his production increases	1.0	0.0095	to deduce namely the necessary	1.0	0.0095	what he is supposed to deduce	1	0.0095
5791							himself thus the	1.0	0.0095	his production increases in	1.0	0.0095	deduce namely the necessary relationship	1.0	0.0095	he is supposed to deduce namely	1	0.0095
5792							the worker by	1.0	0.0095	production increases in power	1.0	0.0095	namely the necessary relationship between	1.0	0.0095	is supposed to deduce namely the	1	0.0095
5793							worker by his	1.0	0.0095	increases in power and	1.0	0.0095	the necessary relationship between two	1.0	0.0095	supposed to deduce namely the necessary	1	0.0095
5794							his labor appropriates	1.0	0.0095	in power and size	1.0	0.0095	necessary relationship between two things	1.0	0.0095	to deduce namely the necessary relationship	1	0.0095
5795							labor appropriates the	1.0	0.0095	power and size the	1.0	0.0095	relationship between two things between	1.0	0.0095	deduce namely the necessary relationship between	1	0.0095
5796							appropriates the external	1.0	0.0095	and size the worker	1.0	0.0095	between two things between for	1.0	0.0095	namely the necessary relationship between two	1	0.0095
5797							the external world	1.0	0.0095	size the worker becomes	1.0	0.0095	two things between for example	1.0	0.0095	the necessary relationship between two things	1	0.0095
5798							external world sensuous	1.0	0.0095	the worker becomes an	1.0	0.0095	things between for example division	1.0	0.0095	necessary relationship between two things between	1	0.0095
5799							world sensuous nature	1.0	0.0095	worker becomes an ever	1.0	0.0095	between for example division of	1.0	0.0095	relationship between two things between for	1	0.0095
5800							sensuous nature the	1.0	0.0095	becomes an ever cheaper	1.0	0.0095	for example division of labor	1.0	0.0095	between two things between for example	1	0.0095
5801							nature the more	1.0	0.0095	an ever cheaper commodity	1.0	0.0095	example division of labor and	1.0	0.0095	two things between for example division	1	0.0095
5802							more he deprives	1.0	0.0095	ever cheaper commodity the	1.0	0.0095	division of labor and exchange	1.0	0.0095	things between for example division of	1	0.0095
5803							he deprives himself	1.0	0.0095	cheaper commodity the more	1.0	0.0095	of labor and exchange thus	1.0	0.0095	between for example division of labor	1	0.0095
5804							deprives himself of	1.0	0.0095	commodity the more commodities	1.0	0.0095	labor and exchange thus the	1.0	0.0095	for example division of labor and	1	0.0095
5805							of the means	1.0	0.0095	the more commodities he	1.0	0.0095	and exchange thus the theologian	1.0	0.0095	example division of labor and exchange	1	0.0095
5806							life in two	1.0	0.0095	more commodities he creates	1.0	0.0095	exchange thus the theologian explains	1.0	0.0095	division of labor and exchange thus	1	0.0095
5807							in two respects	1.0	0.0095	commodities he creates the	1.0	0.0095	thus the theologian explains the	1.0	0.0095	of labor and exchange thus the	1	0.0095
5808							two respects first	1.0	0.0095	he creates the devaluation	1.0	0.0095	the theologian explains the origin	1.0	0.0095	labor and exchange thus the theologian	1	0.0095
5809							respects first in	1.0	0.0095	creates the devaluation of	1.0	0.0095	theologian explains the origin of	1.0	0.0095	and exchange thus the theologian explains	1	0.0095
5810							that the sensuous	1.0	0.0095	the devaluation of the	1.0	0.0095	explains the origin of evil	1.0	0.0095	exchange thus the theologian explains the	1	0.0095
5811							external world more	1.0	0.0095	devaluation of the world	1.0	0.0095	the origin of evil by	1.0	0.0095	thus the theologian explains the origin	1	0.0095
5812							world more and	1.0	0.0095	the world of men	1.0	0.0095	origin of evil by the	1.0	0.0095	the theologian explains the origin of	1	0.0095
