id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
7566				drain upon	1.0	0.0063	than giving back	1.0	0.0063	happiness of each one	1.0	0.0063	the social compact gives the	1.0	0.0063	general will shall be always enlightened	1	0.0063
7567				upon the	1.0	0.0063	giving back what	1.0	0.0063	of each one unless	1.0	0.0063	social compact gives the body	1.0	0.0063	will shall be always enlightened and	1	0.0063
7568				subjects so	1.0	0.0063	back what they	1.0	0.0063	each one unless it	1.0	0.0063	compact gives the body politic	1.0	0.0063	shall be always enlightened and that	1	0.0063
7569				being better	1.0	0.0063	they have received	1.0	0.0063	one unless it is	1.0	0.0063	gives the body politic absolute	1.0	0.0063	be always enlightened and that the	1	0.0063
7570				better governed	1.0	0.0063	have received from	1.0	0.0063	unless it is because	1.0	0.0063	the body politic absolute power	1.0	0.0063	always enlightened and that the people	1	0.0063
7571				different orders	1.0	0.0063	received from it	1.0	0.0063	is not a man	1.0	0.0063	body politic absolute power over	1.0	0.0063	enlightened and that the people shall	1	0.0063
7572				orders they	1.0	0.0063	do more often	1.0	0.0063	not a man who	1.0	0.0063	politic absolute power over all	1.0	0.0063	and that the people shall in	1	0.0063
7573				are worse	1.0	0.0063	more often and	1.0	0.0063	a man who does	1.0	0.0063	absolute power over all its	1.0	0.0063	that the people shall in no	1	0.0063
7574				worse governed	1.0	0.0063	often and with	1.0	0.0063	man who does not	1.0	0.0063	power over all its members	1.0	0.0063	the people shall in no way	1	0.0063
7575				governed than	1.0	0.0063	and with 30	1.0	0.0063	who does not think	1.0	0.0063	over all its members also	1.0	0.0063	people shall in no way deceive	1	0.0063
7576				single authority	1.0	0.0063	with 30 greater	1.0	0.0063	does not think of	1.0	0.0063	all its members also and	1.0	0.0063	shall in no way deceive itself	1	0.0063
7577				the meantime	1.0	0.0063	30 greater danger	1.0	0.0063	not think of each	1.0	0.0063	its members also and it	1.0	0.0063	in no way deceive itself chapter	1	0.0063
7578				meantime there	1.0	0.0063	greater danger in	1.0	0.0063	think of each as	1.0	0.0063	members also and it is	1.0	0.0063	no way deceive itself chapter iv	1	0.0063
7579				there scarce	1.0	0.0063	danger in the	1.0	0.0063	of each as meaning	1.0	0.0063	also and it is this	1.0	0.0063	way deceive itself chapter iv the	1	0.0063
7580				scarce remain	1.0	0.0063	of nature in	1.0	0.0063	each as meaning him	1.0	0.0063	and it is this power	1.0	0.0063	deceive itself chapter iv the limits	1	0.0063
7581				remain resources	1.0	0.0063	nature in which	1.0	0.0063	as meaning him and	1.0	0.0063	it is this power which	1.0	0.0063	itself chapter iv the limits of	1	0.0063
7582				resources enough	1.0	0.0063	they would inevitably	1.0	0.0063	meaning him and consider	1.0	0.0063	is this power which under	1.0	0.0063	chapter iv the limits of the	1	0.0063
7583				to meet	1.0	0.0063	would inevitably have	1.0	0.0063	him and consider himself	1.0	0.0063	this power which under the	1.0	0.0063	iv the limits of the sovereign	1	0.0063
7584				meet emergencies	1.0	0.0063	inevitably have to	1.0	0.0063	and consider himself in	1.0	0.0063	power which under the direction	1.0	0.0063	the limits of the sovereign power	1	0.0063
7585				emergencies and	1.0	0.0063	have to fight	1.0	0.0063	consider himself in voting	1.0	0.0063	which under the direction of	1.0	0.0063	limits of the sovereign power if	1	0.0063
7586				when recourse	1.0	0.0063	to fight battles	1.0	0.0063	himself in voting for	1.0	0.0063	under the direction of the	1.0	0.0063	of the sovereign power if the	1	0.0063
7587				recourse must	1.0	0.0063	fight battles at	1.0	0.0063	in voting for all	1.0	0.0063	the direction of the general	1.0	0.0063	the sovereign power if the state	1	0.0063
7588				always on	1.0	0.0063	battles at the	1.0	0.0063	voting for all this	1.0	0.0063	of the general will bears	1.0	0.0063	sovereign power if the state is	1	0.0063
7589				the eve	1.0	0.0063	at the peril	1.0	0.0063	for all this proves	1.0	0.0063	the general will bears as	1.0	0.0063	power if the state is a	1	0.0063
7590				eve of	1.0	0.0063	the peril of	1.0	0.0063	all this proves that	1.0	0.0063	general will bears as i	1.0	0.0063	if the state is a moral	1	0.0063
7591				destruction this	1.0	0.0063	peril of their	1.0	0.0063	this proves that equality	1.0	0.0063	will bears as i have	1.0	0.0063	the state is a moral person	1	0.0063
7592				government less	1.0	0.0063	of their lives	1.0	0.0063	proves that equality of	1.0	0.0063	bears as i have said	1.0	0.0063	state is a moral person whose	1	0.0063
7593				less vigour	1.0	0.0063	their lives in	1.0	0.0063	that equality of rights	1.0	0.0063	as i have said the	1.0	0.0063	is a moral person whose life	1	0.0063
7594				vigour and	1.0	0.0063	lives in defence	1.0	0.0063	equality of rights and	1.0	0.0063	i have said the name	1.0	0.0063	a moral person whose life is	1	0.0063
7595				and promptitude	1.0	0.0063	in defence of	1.0	0.0063	of rights and the	1.0	0.0063	have said the name of	1.0	0.0063	moral person whose life is in	1	0.0063
7596				promptitude for	1.0	0.0063	defence of that	1.0	0.0063	rights and the idea	1.0	0.0063	said the name of sovereignty	1.0	0.0063	person whose life is in the	1	0.0063
7597				for securing	1.0	0.0063	is the means	1.0	0.0063	and the idea of	1.0	0.0063	the name of sovereignty but	1.0	0.0063	whose life is in the union	1	0.0063
7598				securing the	1.0	0.0063	means of their	1.0	0.0063	the idea of justice	1.0	0.0063	name of sovereignty but besides	1.0	0.0063	life is in the union of	1	0.0063
7599				the observance	1.0	0.0063	their preservation all	1.0	0.0063	idea of justice which	1.0	0.0063	of sovereignty but besides the	1.0	0.0063	is in the union of its	1	0.0063
7600				laws preventing	1.0	0.0063	preservation all have	1.0	0.0063	of justice which such	1.0	0.0063	sovereignty but besides the public	1.0	0.0063	in the union of its members	1	0.0063
7601				preventing nuisances	1.0	0.0063	all have indeed	1.0	0.0063	justice which such equality	1.0	0.0063	but besides the public person	1.0	0.0063	the union of its members and	1	0.0063
7602				nuisances correcting	1.0	0.0063	have indeed to	1.0	0.0063	which such equality creates	1.0	0.0063	besides the public person we	1.0	0.0063	union of its members and if	1	0.0063
7603				correcting abuses	1.0	0.0063	indeed to fight	1.0	0.0063	such equality creates originate	1.0	0.0063	the public person we have	1.0	0.0063	of its members and if the	1	0.0063
7604				abuses and	1.0	0.0063	to fight when	1.0	0.0063	equality creates originate in	1.0	0.0063	public person we have to	1.0	0.0063	its members and if the most	1	0.0063
7605				and guarding	1.0	0.0063	fight when their	1.0	0.0063	creates originate in the	1.0	0.0063	person we have to consider	1.0	0.0063	members and if the most important	1	0.0063
7606				guarding against	1.0	0.0063	when their country	1.0	0.0063	originate in the preference	1.0	0.0063	we have to consider the	1.0	0.0063	and if the most important of	1	0.0063
7607				against seditious	1.0	0.0063	their country needs	1.0	0.0063	in the preference each	1.0	0.0063	have to consider the private	1.0	0.0063	if the most important of its	1	0.0063
7608				seditious undertakings	1.0	0.0063	country needs them	1.0	0.0063	the preference each man	1.0	0.0063	to consider the private persons	1.0	0.0063	the most important of its cares	1	0.0063
7609				undertakings begun	1.0	0.0063	needs them but	1.0	0.0063	preference each man gives	1.0	0.0063	consider the private persons composing	1.0	0.0063	most important of its cares is	1	0.0063
7610				begun in	1.0	0.0063	then no one	1.0	0.0063	each man gives to	1.0	0.0063	the private persons composing it	1.0	0.0063	important of its cares is the	1	0.0063
7611				in distant	1.0	0.0063	one has ever	1.0	0.0063	man gives to himself	1.0	0.0063	private persons composing it whose	1.0	0.0063	of its cares is the care	1	0.0063
7612				distant places	1.0	0.0063	has ever to	1.0	0.0063	gives to himself and	1.0	0.0063	persons composing it whose life	1.0	0.0063	its cares is the care for	1	0.0063
7613				places the	1.0	0.0063	ever to fight	1.0	0.0063	to himself and accordingly	1.0	0.0063	composing it whose life and	1.0	0.0063	cares is the care for its	1	0.0063
7614				has less	1.0	0.0063	to fight for	1.0	0.0063	himself and accordingly in	1.0	0.0063	it whose life and liberty	1.0	0.0063	is the care for its own	1	0.0063
7615				less affection	1.0	0.0063	fight for himself	1.0	0.0063	and accordingly in the	1.0	0.0063	whose life and liberty are	1.0	0.0063	the care for its own preservation	1	0.0063
7616				affection for	1.0	0.0063	we not gain	1.0	0.0063	accordingly in the very	1.0	0.0063	life and liberty are naturally	1.0	0.0063	care for its own preservation it	1	0.0063
7617				rulers whom	1.0	0.0063	not gain something	1.0	0.0063	in the very nature	1.0	0.0063	and liberty are naturally independent	1.0	0.0063	for its own preservation it must	1	0.0063
7618				it never	1.0	0.0063	gain something by	1.0	0.0063	very nature of man	1.0	0.0063	liberty are naturally independent of	1.0	0.0063	its own preservation it must have	1	0.0063
7619				never sees	1.0	0.0063	something by running	1.0	0.0063	nature of man it	1.0	0.0063	are naturally independent of it	1.0	0.0063	own preservation it must have a	1	0.0063
7620				sees for	1.0	0.0063	by running on	1.0	0.0063	of man it proves	1.0	0.0063	naturally independent of it we	1.0	0.0063	preservation it must have a universal	1	0.0063
7621				its country	1.0	0.0063	running on behalf	1.0	0.0063	man it proves that	1.0	0.0063	independent of it we are	1.0	0.0063	it must have a universal and	1	0.0063
7622				its eyes	1.0	0.0063	behalf of what	1.0	0.0063	it proves that the	1.0	0.0063	of it we are bound	1.0	0.0063	must have a universal and compelling	1	0.0063
7623				eyes seems	1.0	0.0063	of what gives	1.0	0.0063	proves that the general	1.0	0.0063	it we are bound then	1.0	0.0063	have a universal and compelling force	1	0.0063
7624				seems like	1.0	0.0063	what gives us	1.0	0.0063	the general will to	1.0	0.0063	we are bound then to	1.0	0.0063	a universal and compelling force in	1	0.0063
7625				world and	1.0	0.0063	gives us our	1.0	0.0063	general will to be	1.0	0.0063	are bound then to distinguish	1.0	0.0063	universal and compelling force in order	1	0.0063
7626				its fellow	1.0	0.0063	us our security	1.0	0.0063	will to be really	1.0	0.0063	bound then to distinguish clearly	1.0	0.0063	and compelling force in order to	1	0.0063
7627				fellow citizens	1.0	0.0063	our security only	1.0	0.0063	to be really such	1.0	0.0063	then to distinguish clearly between	1.0	0.0063	compelling force in order to move	1	0.0063
7628				citizens most	1.0	0.0063	security only some	1.0	0.0063	be really such must	1.0	0.0063	to distinguish clearly between the	1.0	0.0063	force in order to move and	1	0.0063
7629				are unknown	1.0	0.0063	of the risks	1.0	0.0063	really such must be	1.0	0.0063	distinguish clearly between the respective	1.0	0.0063	in order to move and dispose	1	0.0063
7630				same laws	1.0	0.0063	the risks we	1.0	0.0063	such must be general	1.0	0.0063	clearly between the respective rights	1.0	0.0063	order to move and dispose each	1	0.0063
7631				laws cannot	1.0	0.0063	risks we should	1.0	0.0063	must be general in	1.0	0.0063	between the respective rights of	1.0	0.0063	to move and dispose each part	1	0.0063
7632				cannot suit	1.0	0.0063	have to run	1.0	0.0063	be general in its	1.0	0.0063	respective rights of the citizens	1.0	0.0063	move and dispose each part as	1	0.0063
7633				suit so	1.0	0.0063	to run for	1.0	0.0063	general in its object	1.0	0.0063	rights of the citizens and	1.0	0.0063	and dispose each part as may	1	0.0063
7634				many diverse	1.0	0.0063	run for ourselves	1.0	0.0063	in its object as	1.0	0.0063	of the citizens and the	1.0	0.0063	dispose each part as may be	1	0.0063
7635				diverse provinces	1.0	0.0063	ourselves as soon	1.0	0.0063	its object as well	1.0	0.0063	the citizens and the sovereign	1.0	0.0063	each part as may be most	1	0.0063
7636				provinces with	1.0	0.0063	soon as we	1.0	0.0063	object as well as	1.0	0.0063	citizens and the sovereign 1	1.0	0.0063	part as may be most advantageous	1	0.0063
7637				with different	1.0	0.0063	as we lost	1.0	0.0063	as well as its	1.0	0.0063	and the sovereign 1 and	1.0	0.0063	as may be most advantageous to	1	0.0063
7638				different customs	1.0	0.0063	we lost it	1.0	0.0063	well as its essence	1.0	0.0063	the sovereign 1 and between	1.0	0.0063	may be most advantageous to the	1	0.0063
7639				customs situated	1.0	0.0063	lost it chapter	1.0	0.0063	as its essence that	1.0	0.0063	sovereign 1 and between the	1.0	0.0063	be most advantageous to the whole	1	0.0063
7640				situated in	1.0	0.0063	it chapter v	1.0	0.0063	its essence that it	1.0	0.0063	1 and between the duties	1.0	0.0063	most advantageous to the whole as	1	0.0063
7641				most various	1.0	0.0063	chapter v the	1.0	0.0063	essence that it must	1.0	0.0063	and between the duties the	1.0	0.0063	advantageous to the whole as nature	1	0.0063
7642				various climates	1.0	0.0063	v the right	1.0	0.0063	it must both come	1.0	0.0063	between the duties the former	1.0	0.0063	to the whole as nature gives	1	0.0063
7643				climates and	1.0	0.0063	and death the	1.0	0.0063	must both come from	1.0	0.0063	the duties the former have	1.0	0.0063	the whole as nature gives each	1	0.0063
7644				of enduring	1.0	0.0063	death the question	1.0	0.0063	both come from all	1.0	0.0063	duties the former have to	1.0	0.0063	whole as nature gives each man	1	0.0063
7645				enduring a	1.0	0.0063	the question is	1.0	0.0063	come from all and	1.0	0.0063	the former have to fulfil	1.0	0.0063	as nature gives each man absolute	1	0.0063
7646				a uniform	1.0	0.0063	question is often	1.0	0.0063	from all and apply	1.0	0.0063	former have to fulfil as	1.0	0.0063	nature gives each man absolute power	1	0.0063
7647				uniform government	1.0	0.0063	is often asked	1.0	0.0063	all and apply to	1.0	0.0063	have to fulfil as subjects	1.0	0.0063	gives each man absolute power over	1	0.0063
7648				government different	1.0	0.0063	often asked how	1.0	0.0063	and apply to all	1.0	0.0063	to fulfil as subjects and	1.0	0.0063	each man absolute power over all	1	0.0063
7649				different laws	1.0	0.0063	asked how individuals	1.0	0.0063	apply to all and	1.0	0.0063	fulfil as subjects and the	1.0	0.0063	man absolute power over all his	1	0.0063
7650				laws lead	1.0	0.0063	how individuals having	1.0	0.0063	and that it loses	1.0	0.0063	as subjects and the natural	1.0	0.0063	absolute power over all his 27	1	0.0063
7651				lead only	1.0	0.0063	individuals having no	1.0	0.0063	that it loses its	1.0	0.0063	subjects and the natural rights	1.0	0.0063	power over all his 27 members	1	0.0063
7652				to trouble	1.0	0.0063	having no right	1.0	0.0063	it loses its natural	1.0	0.0063	and the natural rights they	1.0	0.0063	over all his 27 members the	1	0.0063
7653				trouble and	1.0	0.0063	dispose of their	1.0	0.0063	loses its natural rectitude	1.0	0.0063	the natural rights they should	1.0	0.0063	all his 27 members the social	1	0.0063
7654				and confusion	1.0	0.0063	their own lives	1.0	0.0063	its natural rectitude when	1.0	0.0063	natural rights they should enjoy	1.0	0.0063	his 27 members the social compact	1	0.0063
